dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2015,14:30,[14:15-14:30[,S,F,F,C,C,43.61,43.61
01/01/2015,14:45,[14:30-14:45[,S,F,F,C,C,43.61,43.61
01/01/2015,15:00,[14:45-15:00[,S,F,F,C,C,43.61,43.61
01/01/2015,15:15,[15:00-15:15[,S,F,F,C,C,44.91,44.91
01/01/2015,15:30,[15:15-15:30[,S,F,F,C,C,44.91,44.91
01/01/2015,15:45,[15:30-15:45[,S,F,F,C,C,44.91,44.91
01/01/2015,16:00,[15:45-16:00[,S,F,F,C,C,44.91,44.91
01/01/2015,16:15,[16:00-16:15[,S,F,F,C,C,48.10,48.10
01/01/2015,16:30,[16:15-16:30[,S,F,F,C,C,48.10,48.10
01/01/2015,16:45,[16:30-16:45[,S,F,F,C,C,48.10,48.10
01/01/2015,17:00,[16:45-17:00[,S,F,F,C,C,48.10,48.10
01/01/2015,17:15,[17:00-17:15[,S,F,F,C,C,58.02,58.02
01/01/2015,17:30,[17:15-17:30[,S,F,F,C,C,58.02,58.02
01/01/2015,17:45,[17:30-17:45[,S,F,F,C,C,58.02,58.02
01/01/2015,18:00,[17:45-18:00[,S,F,F,C,C,58.02,58.02
01/01/2015,18:15,[18:00-18:15[,S,F,F,P,C,61.01,61.01
01/01/2015,18:30,[18:15-18:30[,S,F,F,P,C,61.01,61.01
01/01/2015,18:45,[18:30-18:45[,S,F,F,P,P,61.01,61.01
01/01/2015,19:00,[18:45-19:00[,S,F,F,P,P,61.01,61.01
01/01/2015,19:15,[19:00-19:15[,S,F,F,P,P,62.69,62.69
01/01/2015,19:30,[19:15-19:30[,S,F,F,P,P,62.69,62.69
01/01/2015,19:45,[19:30-19:45[,S,F,F,P,P,62.69,62.69
01/01/2015,20:00,[19:45-20:00[,S,F,F,P,P,62.69,62.69
01/01/2015,20:15,[20:00-20:15[,S,F,F,P,P,60.41,60.41
01/01/2015,20:30,[20:15-20:30[,S,F,F,P,P,60.41,60.41
01/01/2015,20:45,[20:30-20:45[,S,F,F,C,P,60.41,60.41
01/01/2015,21:00,[20:45-21:00[,S,F,F,C,P,60.41,60.41
01/01/2015,21:15,[21:00-21:15[,S,F,F,C,C,58.15,58.15
01/01/2015,21:30,[21:15-21:30[,S,F,F,C,C,58.15,58.15
01/01/2015,21:45,[21:30-21:45[,S,F,F,C,C,58.15,58.15
01/01/2015,22:00,[21:45-22:00[,S,F,F,C,C,58.15,58.15
01/01/2015,22:15,[22:00-22:15[,S,V,F,V,C,53.60,53.60
01/01/2015,22:30,[22:15-22:30[,S,V,F,V,C,53.60,53.60
01/01/2015,22:45,[22:30-22:45[,S,V,F,V,C,53.60,53.60
01/01/2015,23:00,[22:45-23:00[,S,V,F,V,C,53.60,53.60
01/01/2015,23:15,[23:00-23:15[,S,V,F,V,C,47.34,47.34
01/01/2015,23:30,[23:15-23:30[,S,V,F,V,C,47.34,47.34
01/01/2015,23:45,[23:30-23:45[,S,V,F,V,C,47.34,47.34
01/01/2015,23:59,[23:45-00:00[,S,V,F,V,C,47.34,47.34
02/01/2015,00:15,[00:00-00:15[,S,V,V,V,V,40.40,40.40
02/01/2015,00:30,[00:15-00:30[,S,V,V,V,V,40.40,40.40
02/01/2015,00:45,[00:30-00:45[,S,V,V,V,V,40.40,40.40
02/01/2015,01:00,[00:45-01:00[,S,V,V,V,V,40.40,40.40
02/01/2015,01:15,[01:00-01:15[,S,V,V,V,V,36.00,36.00
02/01/2015,01:30,[01:15-01:30[,S,V,V,V,V,36.00,36.00
02/01/2015,01:45,[01:30-01:45[,S,V,V,V,V,36.00,36.00
02/01/2015,02:00,[01:45-02:00[,S,V,V,V,V,36.00,36.00
02/01/2015,02:15,[02:00-02:15[,S,V,V,V,V,37.00,37.00
02/01/2015,02:30,[02:15-02:30[,S,V,V,V,V,37.00,37.00
02/01/2015,02:45,[02:30-02:45[,S,V,V,V,V,37.00,37.00
02/01/2015,03:00,[02:45-03:00[,S,V,V,V,V,37.00,37.00
02/01/2015,03:15,[03:00-03:15[,S,V,V,V,V,35.99,35.99
02/01/2015,03:30,[03:15-03:30[,S,V,V,V,V,35.99,35.99
02/01/2015,03:45,[03:30-03:45[,S,V,V,V,V,35.99,35.99
02/01/2015,04:00,[03:45-04:00[,S,V,V,V,V,35.99,35.99
02/01/2015,04:15,[04:00-04:15[,S,V,V,V,V,37.98,37.98
02/01/2015,04:30,[04:15-04:30[,S,V,V,V,V,37.98,37.98
02/01/2015,04:45,[04:30-04:45[,S,V,V,V,V,37.98,37.98
02/01/2015,05:00,[04:45-05:00[,S,V,V,V,V,37.98,37.98
02/01/2015,05:15,[05:00-05:15[,S,V,V,V,V,43.61,43.61
02/01/2015,05:30,[05:15-05:30[,S,V,V,V,V,43.61,43.61
02/01/2015,05:45,[05:30-05:45[,S,V,V,V,V,43.61,43.61
02/01/2015,06:00,[05:45-06:00[,S,V,V,V,V,43.61,43.61
02/01/2015,06:15,[06:00-06:15[,S,V,V,V,V,56.10,56.10
02/01/2015,06:30,[06:15-06:30[,S,V,V,V,V,56.10,56.10
02/01/2015,06:45,[06:30-06:45[,S,V,V,V,V,56.10,56.10
02/01/2015,07:00,[06:45-07:00[,S,V,V,V,V,56.10,56.10
02/01/2015,07:15,[07:00-07:15[,S,V,F,V,C,57.69,57.69
02/01/2015,07:30,[07:15-07:30[,S,V,F,V,C,57.69,57.69
02/01/2015,07:45,[07:30-07:45[,S,V,F,V,C,57.69,57.69
02/01/2015,08:00,[07:45-08:00[,S,V,F,V,C,57.69,57.69
02/01/2015,08:15,[08:00-08:15[,S,F,F,C,C,60.01,60.01
02/01/2015,08:30,[08:15-08:30[,S,F,F,C,C,60.01,60.01
02/01/2015,08:45,[08:30-08:45[,S,F,F,C,C,60.01,60.01
02/01/2015,09:00,[08:45-09:00[,S,F,F,C,C,60.01,60.01
02/01/2015,09:15,[09:00-09:15[,S,F,F,P,C,62.25,62.25
02/01/2015,09:30,[09:15-09:30[,S,F,F,P,C,62.25,62.25
02/01/2015,09:45,[09:30-09:45[,S,F,F,P,P,62.25,62.25
02/01/2015,10:00,[09:45-10:00[,S,F,F,P,P,62.25,62.25
02/01/2015,10:15,[10:00-10:15[,S,F,F,P,P,60.01,60.01
02/01/2015,10:30,[10:15-10:30[,S,F,F,P,P,60.01,60.01
02/01/2015,10:45,[10:30-10:45[,S,F,F,C,P,60.01,60.01
02/01/2015,11:00,[10:45-11:00[,S,F,F,C,P,60.01,60.01
02/01/2015,11:15,[11:00-11:15[,S,F,F,C,P,59.97,59.97
02/01/2015,11:30,[11:15-11:30[,S,F,F,C,P,59.97,59.97
02/01/2015,11:45,[11:30-11:45[,S,F,F,C,P,59.97,59.97
02/01/2015,12:00,[11:45-12:00[,S,F,F,C,P,59.97,59.97
02/01/2015,12:15,[12:00-12:15[,S,F,F,C,C,59.69,59.69
02/01/2015,12:30,[12:15-12:30[,S,F,F,C,C,59.69,59.69
02/01/2015,12:45,[12:30-12:45[,S,F,F,C,C,59.69,59.69
02/01/2015,13:00,[12:45-13:00[,S,F,F,C,C,59.69,59.69
02/01/2015,13:15,[13:00-13:15[,S,F,F,C,C,58.69,58.69
02/01/2015,13:30,[13:15-13:30[,S,F,F,C,C,58.69,58.69
02/01/2015,13:45,[13:30-13:45[,S,F,F,C,C,58.69,58.69
02/01/2015,14:00,[13:45-14:00[,S,F,F,C,C,58.69,58.69
02/01/2015,14:15,[14:00-14:15[,S,F,F,C,C,58.13,58.13
02/01/2015,14:30,[14:15-14:30[,S,F,F,C,C,58.13,58.13
02/01/2015,14:45,[14:30-14:45[,S,F,F,C,C,58.13,58.13
02/01/2015,15:00,[14:45-15:00[,S,F,F,C,C,58.13,58.13
02/01/2015,15:15,[15:00-15:15[,S,F,F,C,C,59.00,59.00
02/01/2015,15:30,[15:15-15:30[,S,F,F,C,C,59.00,59.00
02/01/2015,15:45,[15:30-15:45[,S,F,F,C,C,59.00,59.00
02/01/2015,16:00,[15:45-16:00[,S,F,F,C,C,59.00,59.00
02/01/2015,16:15,[16:00-16:15[,S,F,F,C,C,59.69,59.69
02/01/2015,16:30,[16:15-16:30[,S,F,F,C,C,59.69,59.69
02/01/2015,16:45,[16:30-16:45[,S,F,F,C,C,59.69,59.69
02/01/2015,17:00,[16:45-17:00[,S,F,F,C,C,59.69,59.69
02/01/2015,17:15,[17:00-17:15[,S,F,F,C,C,63.76,63.76
02/01/2015,17:30,[17:15-17:30[,S,F,F,C,C,63.76,63.76
02/01/2015,17:45,[17:30-17:45[,S,F,F,C,C,63.76,63.76
02/01/2015,18:00,[17:45-18:00[,S,F,F,C,C,63.76,63.76
02/01/2015,18:15,[18:00-18:15[,S,F,F,P,C,65.01,65.01
02/01/2015,18:30,[18:15-18:30[,S,F,F,P,C,65.01,65.01
02/01/2015,18:45,[18:30-18:45[,S,F,F,P,P,65.01,65.01
02/01/2015,19:00,[18:45-19:00[,S,F,F,P,P,65.01,65.01
02/01/2015,19:15,[19:00-19:15[,S,F,F,P,P,65.01,65.01
02/01/2015,19:30,[19:15-19:30[,S,F,F,P,P,65.01,65.01
02/01/2015,19:45,[19:30-19:45[,S,F,F,P,P,65.01,65.01
02/01/2015,20:00,[19:45-20:00[,S,F,F,P,P,65.01,65.01
02/01/2015,20:15,[20:00-20:15[,S,F,F,P,P,61.75,61.75
02/01/2015,20:30,[20:15-20:30[,S,F,F,P,P,61.75,61.75
02/01/2015,20:45,[20:30-20:45[,S,F,F,C,P,61.75,61.75
02/01/2015,21:00,[20:45-21:00[,S,F,F,C,P,61.75,61.75
02/01/2015,21:15,[21:00-21:15[,S,F,F,C,C,59.96,59.96
02/01/2015,21:30,[21:15-21:30[,S,F,F,C,C,59.96,59.96
02/01/2015,21:45,[21:30-21:45[,S,F,F,C,C,59.96,59.96
02/01/2015,22:00,[21:45-22:00[,S,F,F,C,C,59.96,59.96
02/01/2015,22:15,[22:00-22:15[,S,V,F,V,C,58.69,58.69
02/01/2015,22:30,[22:15-22:30[,S,V,F,V,C,58.69,58.69
02/01/2015,22:45,[22:30-22:45[,S,V,F,V,C,58.69,58.69
02/01/2015,23:00,[22:45-23:00[,S,V,F,V,C,58.69,58.69
02/01/2015,23:15,[23:00-23:15[,S,V,F,V,C,52.10,52.10
02/01/2015,23:30,[23:15-23:30[,S,V,F,V,C,52.10,52.10
02/01/2015,23:45,[23:30-23:45[,S,V,F,V,C,52.10,52.10
02/01/2015,23:59,[23:45-00:00[,S,V,F,V,C,52.10,52.10
03/01/2015,00:15,[00:00-00:15[,S,V,V,V,V,47.84,47.84
03/01/2015,00:30,[00:15-00:30[,S,V,V,V,V,47.84,47.84
03/01/2015,00:45,[00:30-00:45[,S,V,V,V,V,47.84,47.84
03/01/2015,01:00,[00:45-01:00[,S,V,V,V,V,47.84,47.84
03/01/2015,01:15,[01:00-01:15[,S,V,V,V,V,43.66,43.66
03/01/2015,01:30,[01:15-01:30[,S,V,V,V,V,43.66,43.66
03/01/2015,01:45,[01:30-01:45[,S,V,V,V,V,43.66,43.66
03/01/2015,02:00,[01:45-02:00[,S,V,V,V,V,43.66,43.66
03/01/2015,02:15,[02:00-02:15[,S,V,V,V,V,43.66,43.66
03/01/2015,02:30,[02:15-02:30[,S,V,V,V,V,43.66,43.66
03/01/2015,02:45,[02:30-02:45[,S,V,V,V,V,43.66,43.66
03/01/2015,03:00,[02:45-03:00[,S,V,V,V,V,43.66,43.66
03/01/2015,03:15,[03:00-03:15[,S,V,V,V,V,41.98,41.98
03/01/2015,03:30,[03:15-03:30[,S,V,V,V,V,41.98,41.98
03/01/2015,03:45,[03:30-03:45[,S,V,V,V,V,41.98,41.98
03/01/2015,04:00,[03:45-04:00[,S,V,V,V,V,41.98,41.98
03/01/2015,04:15,[04:00-04:15[,S,V,V,V,V,43.93,43.93
03/01/2015,04:30,[04:15-04:30[,S,V,V,V,V,43.93,43.93
03/01/2015,04:45,[04:30-04:45[,S,V,V,V,V,43.93,43.93
03/01/2015,05:00,[04:45-05:00[,S,V,V,V,V,43.93,43.93
03/01/2015,05:15,[05:00-05:15[,S,V,V,V,V,46.02,46.02
03/01/2015,05:30,[05:15-05:30[,S,V,V,V,V,46.02,46.02
03/01/2015,05:45,[05:30-05:45[,S,V,V,V,V,46.02,46.02
03/01/2015,06:00,[05:45-06:00[,S,V,V,V,V,46.02,46.02
03/01/2015,06:15,[06:00-06:15[,S,V,V,V,V,50.92,50.92
03/01/2015,06:30,[06:15-06:30[,S,V,V,V,V,50.92,50.92
03/01/2015,06:45,[06:30-06:45[,S,V,V,V,V,50.92,50.92
03/01/2015,07:00,[06:45-07:00[,S,V,V,V,V,50.92,50.92
03/01/2015,07:15,[07:00-07:15[,S,V,V,V,V,55.57,55.57
03/01/2015,07:30,[07:15-07:30[,S,V,V,V,V,55.57,55.57
03/01/2015,07:45,[07:30-07:45[,S,V,V,V,V,55.57,55.57
03/01/2015,08:00,[07:45-08:00[,S,V,V,V,V,55.57,55.57
03/01/2015,08:15,[08:00-08:15[,S,F,V,C,V,58.10,58.10
03/01/2015,08:30,[08:15-08:30[,S,F,V,C,V,58.10,58.10
03/01/2015,08:45,[08:30-08:45[,S,F,V,C,V,58.10,58.10
03/01/2015,09:00,[08:45-09:00[,S,F,V,C,V,58.10,58.10
03/01/2015,09:15,[09:00-09:15[,S,F,V,P,V,59.80,59.80
03/01/2015,09:30,[09:15-09:30[,S,F,V,P,V,59.80,59.80
03/01/2015,09:45,[09:30-09:45[,S,F,F,P,C,59.80,59.80
03/01/2015,10:00,[09:45-10:00[,S,F,F,P,C,59.80,59.80
03/01/2015,10:15,[10:00-10:15[,S,F,F,P,C,59.51,59.51
03/01/2015,10:30,[10:15-10:30[,S,F,F,P,C,59.51,59.51
03/01/2015,10:45,[10:30-10:45[,S,F,F,C,C,59.51,59.51
03/01/2015,11:00,[10:45-11:00[,S,F,F,C,C,59.51,59.51
03/01/2015,11:15,[11:00-11:15[,S,F,F,C,C,59.00,59.00
03/01/2015,11:30,[11:15-11:30[,S,F,F,C,C,59.00,59.00
03/01/2015,11:45,[11:30-11:45[,S,F,F,C,C,59.00,59.00
03/01/2015,12:00,[11:45-12:00[,S,F,F,C,C,59.00,59.00
03/01/2015,12:15,[12:00-12:15[,S,F,F,C,C,58.13,58.13
03/01/2015,12:30,[12:15-12:30[,S,F,F,C,C,58.13,58.13
03/01/2015,12:45,[12:30-12:45[,S,F,F,C,C,58.13,58.13
03/01/2015,13:00,[12:45-13:00[,S,F,F,C,C,58.13,58.13
03/01/2015,13:15,[13:00-13:15[,S,F,V,C,V,56.90,56.90
03/01/2015,13:30,[13:15-13:30[,S,F,V,C,V,56.90,56.90
03/01/2015,13:45,[13:30-13:45[,S,F,V,C,V,56.90,56.90
03/01/2015,14:00,[13:45-14:00[,S,F,V,C,V,56.90,56.90
03/01/2015,14:15,[14:00-14:15[,S,F,V,C,V,52.69,52.69
03/01/2015,14:30,[14:15-14:30[,S,F,V,C,V,52.69,52.69
03/01/2015,14:45,[14:30-14:45[,S,F,V,C,V,52.69,52.69
03/01/2015,15:00,[14:45-15:00[,S,F,V,C,V,52.69,52.69
03/01/2015,15:15,[15:00-15:15[,S,F,V,C,V,52.10,52.10
03/01/2015,15:30,[15:15-15:30[,S,F,V,C,V,52.10,52.10
03/01/2015,15:45,[15:30-15:45[,S,F,V,C,V,52.10,52.10
03/01/2015,16:00,[15:45-16:00[,S,F,V,C,V,52.10,52.10
03/01/2015,16:15,[16:00-16:15[,S,F,V,C,V,56.10,56.10
03/01/2015,16:30,[16:15-16:30[,S,F,V,C,V,56.10,56.10
03/01/2015,16:45,[16:30-16:45[,S,F,V,C,V,56.10,56.10
03/01/2015,17:00,[16:45-17:00[,S,F,V,C,V,56.10,56.10
03/01/2015,17:15,[17:00-17:15[,S,F,V,C,V,59.00,59.00
03/01/2015,17:30,[17:15-17:30[,S,F,V,C,V,59.00,59.00
03/01/2015,17:45,[17:30-17:45[,S,F,V,C,V,59.00,59.00
03/01/2015,18:00,[17:45-18:00[,S,F,V,C,V,59.00,59.00
03/01/2015,18:15,[18:00-18:15[,S,F,V,P,V,59.80,59.80
03/01/2015,18:30,[18:15-18:30[,S,F,V,P,V,59.80,59.80
03/01/2015,18:45,[18:30-18:45[,S,F,F,P,C,59.80,59.80
03/01/2015,19:00,[18:45-19:00[,S,F,F,P,C,59.80,59.80
03/01/2015,19:15,[19:00-19:15[,S,F,F,P,C,59.92,59.92
03/01/2015,19:30,[19:15-19:30[,S,F,F,P,C,59.92,59.92
03/01/2015,19:45,[19:30-19:45[,S,F,F,P,C,59.92,59.92
03/01/2015,20:00,[19:45-20:00[,S,F,F,P,C,59.92,59.92
03/01/2015,20:15,[20:00-20:15[,S,F,F,P,C,59.51,59.51
03/01/2015,20:30,[20:15-20:30[,S,F,F,P,C,59.51,59.51
03/01/2015,20:45,[20:30-20:45[,S,F,F,C,C,59.51,59.51
03/01/2015,21:00,[20:45-21:00[,S,F,F,C,C,59.51,59.51
03/01/2015,21:15,[21:00-21:15[,S,F,F,C,C,58.10,58.10
03/01/2015,21:30,[21:15-21:30[,S,F,F,C,C,58.10,58.10
03/01/2015,21:45,[21:30-21:45[,S,F,F,C,C,58.10,58.10
03/01/2015,22:00,[21:45-22:00[,S,F,F,C,C,58.10,58.10
03/01/2015,22:15,[22:00-22:15[,S,V,V,V,V,56.10,56.10
03/01/2015,22:30,[22:15-22:30[,S,V,V,V,V,56.10,56.10
03/01/2015,22:45,[22:30-22:45[,S,V,V,V,V,56.10,56.10
03/01/2015,23:00,[22:45-23:00[,S,V,V,V,V,56.10,56.10
03/01/2015,23:15,[23:00-23:15[,S,V,V,V,V,41.30,39.82
03/01/2015,23:30,[23:15-23:30[,S,V,V,V,V,41.30,39.82
03/01/2015,23:45,[23:30-23:45[,S,V,V,V,V,41.30,39.82
03/01/2015,23:59,[23:45-00:00[,S,V,V,V,V,41.30,39.82
04/01/2015,00:15,[00:00-00:15[,S,V,V,V,V,40.19,34.82
04/01/2015,00:30,[00:15-00:30[,S,V,V,V,V,40.19,34.82
04/01/2015,00:45,[00:30-00:45[,S,V,V,V,V,40.19,34.82
04/01/2015,01:00,[00:45-01:00[,S,V,V,V,V,40.19,34.82
04/01/2015,01:15,[01:00-01:15[,S,V,V,V,V,38.40,34.00
04/01/2015,01:30,[01:15-01:30[,S,V,V,V,V,38.40,34.00
04/01/2015,01:45,[01:30-01:45[,S,V,V,V,V,38.40,34.00
04/01/2015,02:00,[01:45-02:00[,S,V,V,V,V,38.40,34.00
04/01/2015,02:15,[02:00-02:15[,S,V,V,V,V,36.00,36.00
04/01/2015,02:30,[02:15-02:30[,S,V,V,V,V,36.00,36.00
04/01/2015,02:45,[02:30-02:45[,S,V,V,V,V,36.00,36.00
04/01/2015,03:00,[02:45-03:00[,S,V,V,V,V,36.00,36.00
04/01/2015,03:15,[03:00-03:15[,S,V,V,V,V,35.00,35.00
04/01/2015,03:30,[03:15-03:30[,S,V,V,V,V,35.00,35.00
04/01/2015,03:45,[03:30-03:45[,S,V,V,V,V,35.00,35.00
04/01/2015,04:00,[03:45-04:00[,S,V,V,V,V,35.00,35.00
04/01/2015,04:15,[04:00-04:15[,S,V,V,V,V,35.50,35.50
04/01/2015,04:30,[04:15-04:30[,S,V,V,V,V,35.50,35.50
04/01/2015,04:45,[04:30-04:45[,S,V,V,V,V,35.50,35.50
04/01/2015,05:00,[04:45-05:00[,S,V,V,V,V,35.50,35.50
04/01/2015,05:15,[05:00-05:15[,S,V,V,V,V,36.00,36.00
04/01/2015,05:30,[05:15-05:30[,S,V,V,V,V,36.00,36.00
04/01/2015,05:45,[05:30-05:45[,S,V,V,V,V,36.00,36.00
04/01/2015,06:00,[05:45-06:00[,S,V,V,V,V,36.00,36.00
04/01/2015,06:15,[06:00-06:15[,S,V,V,V,V,36.49,36.49
04/01/2015,06:30,[06:15-06:30[,S,V,V,V,V,36.49,36.49
04/01/2015,06:45,[06:30-06:45[,S,V,V,V,V,36.49,36.49
04/01/2015,07:00,[06:45-07:00[,S,V,V,V,V,36.49,36.49
04/01/2015,07:15,[07:00-07:15[,S,V,V,V,V,38.50,38.50
04/01/2015,07:30,[07:15-07:30[,S,V,V,V,V,38.50,38.50
04/01/2015,07:45,[07:30-07:45[,S,V,V,V,V,38.50,38.50
04/01/2015,08:00,[07:45-08:00[,S,V,V,V,V,38.50,38.50
04/01/2015,08:15,[08:00-08:15[,S,F,V,C,V,41.86,41.86
04/01/2015,08:30,[08:15-08:30[,S,F,V,C,V,41.86,41.86
04/01/2015,08:45,[08:30-08:45[,S,F,V,C,V,41.86,41.86
04/01/2015,09:00,[08:45-09:00[,S,F,V,C,V,41.86,41.86
04/01/2015,09:15,[09:00-09:15[,S,F,V,P,V,48.51,48.51
04/01/2015,09:30,[09:15-09:30[,S,F,V,P,V,48.51,48.51
04/01/2015,09:45,[09:30-09:45[,S,F,V,P,V,48.51,48.51
04/01/2015,10:00,[09:45-10:00[,S,F,V,P,V,48.51,48.51
04/01/2015,10:15,[10:00-10:15[,S,F,V,P,V,48.51,48.51
04/01/2015,10:30,[10:15-10:30[,S,F,V,P,V,48.51,48.51
04/01/2015,10:45,[10:30-10:45[,S,F,V,C,V,48.51,48.51
04/01/2015,11:00,[10:45-11:00[,S,F,V,C,V,48.51,48.51
04/01/2015,11:15,[11:00-11:15[,S,F,V,C,V,45.50,45.50
04/01/2015,11:30,[11:15-11:30[,S,F,V,C,V,45.50,45.50
04/01/2015,11:45,[11:30-11:45[,S,F,V,C,V,45.50,45.50
04/01/2015,12:00,[11:45-12:00[,S,F,V,C,V,45.50,45.50
04/01/2015,12:15,[12:00-12:15[,S,F,V,C,V,47.71,47.71
04/01/2015,12:30,[12:15-12:30[,S,F,V,C,V,47.71,47.71
04/01/2015,12:45,[12:30-12:45[,S,F,V,C,V,47.71,47.71
04/01/2015,13:00,[12:45-13:00[,S,F,V,C,V,47.71,47.71
04/01/2015,13:15,[13:00-13:15[,S,F,V,C,V,46.48,46.48
04/01/2015,13:30,[13:15-13:30[,S,F,V,C,V,46.48,46.48
04/01/2015,13:45,[13:30-13:45[,S,F,V,C,V,46.48,46.48
04/01/2015,14:00,[13:45-14:00[,S,F,V,C,V,46.48,46.48
04/01/2015,14:15,[14:00-14:15[,S,F,V,C,V,39.82,39.82
04/01/2015,14:30,[14:15-14:30[,S,F,V,C,V,39.82,39.82
04/01/2015,14:45,[14:30-14:45[,S,F,V,C,V,39.82,39.82
04/01/2015,15:00,[14:45-15:00[,S,F,V,C,V,39.82,39.82
04/01/2015,15:15,[15:00-15:15[,S,F,V,C,V,39.60,39.60
04/01/2015,15:30,[15:15-15:30[,S,F,V,C,V,39.60,39.60
04/01/2015,15:45,[15:30-15:45[,S,F,V,C,V,39.60,39.60
04/01/2015,16:00,[15:45-16:00[,S,F,V,C,V,39.60,39.60
04/01/2015,16:15,[16:00-16:15[,S,F,V,C,V,47.69,47.69
04/01/2015,16:30,[16:15-16:30[,S,F,V,C,V,47.69,47.69
04/01/2015,16:45,[16:30-16:45[,S,F,V,C,V,47.69,47.69
04/01/2015,17:00,[16:45-17:00[,S,F,V,C,V,47.69,47.69
04/01/2015,17:15,[17:00-17:15[,S,F,V,C,V,59.11,59.11
