dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2022,00:15,[00:00-00:15[,717.4,2352.1,0.0,418.6,0.0,0.0,168.2,0.0,24.8,1555.0,0.0,608.3,0.0,0.0,4607.5
01/01/2022,00:30,[00:15-00:30[,710.1,2342.0,0.0,418.2,0.0,0.0,155.1,0.0,26.1,1641.1,0.0,705.4,0.0,0.0,4565.8
01/01/2022,00:45,[00:30-00:45[,628.0,2319.3,0.0,414.5,0.0,0.0,153.5,0.0,26.9,1668.9,0.0,649.4,0.0,0.0,4542.9
01/01/2022,01:00,[00:45-01:00[,525.6,2298.7,0.0,418.0,0.0,0.0,153.8,0.0,27.6,1754.0,0.0,650.3,0.0,0.0,4505.7
01/01/2022,01:15,[01:00-01:15[,353.2,2278.5,0.0,422.2,0.0,0.0,154.7,0.0,28.1,1926.3,0.0,670.5,0.0,0.0,4473.0
01/01/2022,01:30,[01:15-01:30[,259.6,2258.5,0.0,421.8,0.0,0.0,155.0,0.0,28.4,1982.2,0.0,655.2,0.0,0.0,4429.1
01/01/2022,01:45,[01:30-01:45[,253.8,2227.5,0.0,425.5,0.0,0.0,154.4,0.0,28.7,2006.7,0.0,724.7,0.0,0.0,4351.3
01/01/2022,02:00,[01:45-02:00[,223.1,2215.2,0.0,420.5,0.0,0.0,153.5,0.0,27.5,2084.7,0.0,825.7,0.0,0.0,4274.0
01/01/2022,02:15,[02:00-02:15[,221.5,2192.5,0.0,421.2,0.0,0.0,154.9,0.0,26.9,2225.9,0.0,1031.3,0.0,0.0,4188.5
01/01/2022,02:30,[02:15-02:30[,216.8,2172.9,0.0,418.6,0.0,0.0,154.7,0.0,27.5,2204.2,0.0,1054.0,0.0,0.0,4118.7
01/01/2022,02:45,[02:30-02:45[,216.5,2160.5,0.0,420.0,0.0,0.0,154.9,0.0,28.0,2195.0,0.0,1103.9,0.0,0.0,4049.8
01/01/2022,03:00,[02:45-03:00[,218.1,2156.8,0.0,420.5,0.0,0.0,154.6,0.0,29.1,2205.6,0.0,1169.2,0.0,0.0,3991.8
01/01/2022,03:15,[03:00-03:15[,197.8,2197.8,0.0,417.9,0.0,0.0,155.4,0.0,27.0,2160.1,0.0,1191.6,0.0,0.0,3942.4
