dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2019,16:45,[16:30-16:45[,S,F,F,C,C,63.08,63.08
01/01/2019,17:00,[16:45-17:00[,S,F,F,C,C,63.08,63.08
01/01/2019,17:15,[17:00-17:15[,S,F,F,C,C,66.66,66.66
01/01/2019,17:30,[17:15-17:30[,S,F,F,C,C,66.66,66.66
01/01/2019,17:45,[17:30-17:45[,S,F,F,C,C,66.66,66.66
01/01/2019,18:00,[17:45-18:00[,S,F,F,C,C,66.66,66.66
01/01/2019,18:15,[18:00-18:15[,S,F,F,P,C,67.06,67.06
01/01/2019,18:30,[18:15-18:30[,S,F,F,P,C,67.06,67.06
01/01/2019,18:45,[18:30-18:45[,S,F,F,P,P,67.06,67.06
01/01/2019,19:00,[18:45-19:00[,S,F,F,P,P,67.06,67.06
01/01/2019,19:15,[19:00-19:15[,S,F,F,P,P,67.26,67.26
01/01/2019,19:30,[19:15-19:30[,S,F,F,P,P,67.26,67.26
01/01/2019,19:45,[19:30-19:45[,S,F,F,P,P,67.26,67.26
01/01/2019,20:00,[19:45-20:00[,S,F,F,P,P,67.26,67.26
01/01/2019,20:15,[20:00-20:15[,S,F,F,P,P,68.07,68.07
01/01/2019,20:30,[20:15-20:30[,S,F,F,P,P,68.07,68.07
01/01/2019,20:45,[20:30-20:45[,S,F,F,C,P,68.07,68.07
01/01/2019,21:00,[20:45-21:00[,S,F,F,C,P,68.07,68.07
01/01/2019,21:15,[21:00-21:15[,S,F,F,C,C,67.08,67.08
01/01/2019,21:30,[21:15-21:30[,S,F,F,C,C,67.08,67.08
01/01/2019,21:45,[21:30-21:45[,S,F,F,C,C,67.08,67.08
01/01/2019,22:00,[21:45-22:00[,S,F,F,C,C,67.08,67.08
01/01/2019,22:15,[22:00-22:15[,S,V,F,V,C,64.03,64.03
01/01/2019,22:30,[22:15-22:30[,S,V,F,V,C,64.03,64.03
01/01/2019,22:45,[22:30-22:45[,S,V,F,V,C,64.03,64.03
01/01/2019,23:00,[22:45-23:00[,S,V,F,V,C,64.03,64.03
01/01/2019,23:15,[23:00-23:15[,S,V,F,V,C,61.74,61.74
01/01/2019,23:30,[23:15-23:30[,S,V,F,V,C,61.74,61.74
01/01/2019,23:45,[23:30-23:45[,S,V,F,V,C,61.74,61.74
01/01/2019,23:59,[23:45-00:00[,S,V,F,V,C,61.74,61.74
02/01/2019,00:15,[00:00-00:15[,S,V,V,V,V,54.87,53.00
02/01/2019,00:30,[00:15-00:30[,S,V,V,V,V,54.87,53.00
02/01/2019,00:45,[00:30-00:45[,S,V,V,V,V,54.87,53.00
02/01/2019,01:00,[00:45-01:00[,S,V,V,V,V,54.87,53.00
02/01/2019,01:15,[01:00-01:15[,S,V,V,V,V,54.42,48.23
02/01/2019,01:30,[01:15-01:30[,S,V,V,V,V,54.42,48.23
02/01/2019,01:45,[01:30-01:45[,S,V,V,V,V,54.42,48.23
02/01/2019,02:00,[01:45-02:00[,S,V,V,V,V,54.42,48.23
02/01/2019,02:15,[02:00-02:15[,S,V,V,V,V,52.99,47.23
02/01/2019,02:30,[02:15-02:30[,S,V,V,V,V,52.99,47.23
02/01/2019,02:45,[02:30-02:45[,S,V,V,V,V,52.99,47.23
02/01/2019,03:00,[02:45-03:00[,S,V,V,V,V,52.99,47.23
02/01/2019,03:15,[03:00-03:15[,S,V,V,V,V,51.10,45.24
02/01/2019,03:30,[03:15-03:30[,S,V,V,V,V,51.10,45.24
02/01/2019,03:45,[03:30-03:45[,S,V,V,V,V,51.10,45.24
02/01/2019,04:00,[03:45-04:00[,S,V,V,V,V,51.10,45.24
02/01/2019,04:15,[04:00-04:15[,S,V,V,V,V,51.09,45.70
02/01/2019,04:30,[04:15-04:30[,S,V,V,V,V,51.09,45.70
02/01/2019,04:45,[04:30-04:45[,S,V,V,V,V,51.09,45.70
02/01/2019,05:00,[04:45-05:00[,S,V,V,V,V,51.09,45.70
02/01/2019,05:15,[05:00-05:15[,S,V,V,V,V,51.10,51.10
02/01/2019,05:30,[05:15-05:30[,S,V,V,V,V,51.10,51.10
02/01/2019,05:45,[05:30-05:45[,S,V,V,V,V,51.10,51.10
02/01/2019,06:00,[05:45-06:00[,S,V,V,V,V,51.10,51.10
02/01/2019,06:15,[06:00-06:15[,S,V,V,V,V,58.37,58.37
02/01/2019,06:30,[06:15-06:30[,S,V,V,V,V,58.37,58.37
02/01/2019,06:45,[06:30-06:45[,S,V,V,V,V,58.37,58.37
02/01/2019,07:00,[06:45-07:00[,S,V,V,V,V,58.37,58.37
02/01/2019,07:15,[07:00-07:15[,S,V,F,V,C,63.75,63.75
02/01/2019,07:30,[07:15-07:30[,S,V,F,V,C,63.75,63.75
02/01/2019,07:45,[07:30-07:45[,S,V,F,V,C,63.75,63.75
02/01/2019,08:00,[07:45-08:00[,S,V,F,V,C,63.75,63.75
02/01/2019,08:15,[08:00-08:15[,S,F,F,C,C,66.10,66.10
02/01/2019,08:30,[08:15-08:30[,S,F,F,C,C,66.10,66.10
02/01/2019,08:45,[08:30-08:45[,S,F,F,C,C,66.10,66.10
02/01/2019,09:00,[08:45-09:00[,S,F,F,C,C,66.10,66.10
02/01/2019,09:15,[09:00-09:15[,S,F,F,P,C,65.88,65.88
02/01/2019,09:30,[09:15-09:30[,S,F,F,P,C,65.88,65.88
02/01/2019,09:45,[09:30-09:45[,S,F,F,P,P,65.88,65.88
02/01/2019,10:00,[09:45-10:00[,S,F,F,P,P,65.88,65.88
02/01/2019,10:15,[10:00-10:15[,S,F,F,P,P,63.63,63.63
02/01/2019,10:30,[10:15-10:30[,S,F,F,P,P,63.63,63.63
02/01/2019,10:45,[10:30-10:45[,S,F,F,C,P,63.63,63.63
02/01/2019,11:00,[10:45-11:00[,S,F,F,C,P,63.63,63.63
02/01/2019,11:15,[11:00-11:15[,S,F,F,C,P,62.80,62.80
02/01/2019,11:30,[11:15-11:30[,S,F,F,C,P,62.80,62.80
02/01/2019,11:45,[11:30-11:45[,S,F,F,C,P,62.80,62.80
02/01/2019,12:00,[11:45-12:00[,S,F,F,C,P,62.80,62.80
02/01/2019,12:15,[12:00-12:15[,S,F,F,C,C,63.16,63.16
02/01/2019,12:30,[12:15-12:30[,S,F,F,C,C,63.16,63.16
02/01/2019,12:45,[12:30-12:45[,S,F,F,C,C,63.16,63.16
02/01/2019,13:00,[12:45-13:00[,S,F,F,C,C,63.16,63.16
02/01/2019,13:15,[13:00-13:15[,S,F,F,C,C,61.50,61.50
02/01/2019,13:30,[13:15-13:30[,S,F,F,C,C,61.50,61.50
02/01/2019,13:45,[13:30-13:45[,S,F,F,C,C,61.50,61.50
02/01/2019,14:00,[13:45-14:00[,S,F,F,C,C,61.50,61.50
02/01/2019,14:15,[14:00-14:15[,S,F,F,C,C,60.69,60.69
02/01/2019,14:30,[14:15-14:30[,S,F,F,C,C,60.69,60.69
02/01/2019,14:45,[14:30-14:45[,S,F,F,C,C,60.69,60.69
02/01/2019,15:00,[14:45-15:00[,S,F,F,C,C,60.69,60.69
02/01/2019,15:15,[15:00-15:15[,S,F,F,C,C,62.19,62.19
02/01/2019,15:30,[15:15-15:30[,S,F,F,C,C,62.19,62.19
02/01/2019,15:45,[15:30-15:45[,S,F,F,C,C,62.19,62.19
02/01/2019,16:00,[15:45-16:00[,S,F,F,C,C,62.19,62.19
02/01/2019,16:15,[16:00-16:15[,S,F,F,C,C,67.10,67.10
02/01/2019,16:30,[16:15-16:30[,S,F,F,C,C,67.10,67.10
02/01/2019,16:45,[16:30-16:45[,S,F,F,C,C,67.10,67.10
02/01/2019,17:00,[16:45-17:00[,S,F,F,C,C,67.10,67.10
02/01/2019,17:15,[17:00-17:15[,S,F,F,C,C,69.30,69.30
02/01/2019,17:30,[17:15-17:30[,S,F,F,C,C,69.30,69.30
02/01/2019,17:45,[17:30-17:45[,S,F,F,C,C,69.30,69.30
02/01/2019,18:00,[17:45-18:00[,S,F,F,C,C,69.30,69.30
02/01/2019,18:15,[18:00-18:15[,S,F,F,P,C,69.25,69.25
02/01/2019,18:30,[18:15-18:30[,S,F,F,P,C,69.25,69.25
02/01/2019,18:45,[18:30-18:45[,S,F,F,P,P,69.25,69.25
02/01/2019,19:00,[18:45-19:00[,S,F,F,P,P,69.25,69.25
02/01/2019,19:15,[19:00-19:15[,S,F,F,P,P,68.07,68.07
02/01/2019,19:30,[19:15-19:30[,S,F,F,P,P,68.07,68.07
02/01/2019,19:45,[19:30-19:45[,S,F,F,P,P,68.07,68.07
02/01/2019,20:00,[19:45-20:00[,S,F,F,P,P,68.07,68.07
02/01/2019,20:15,[20:00-20:15[,S,F,F,P,P,68.01,68.01
02/01/2019,20:30,[20:15-20:30[,S,F,F,P,P,68.01,68.01
02/01/2019,20:45,[20:30-20:45[,S,F,F,C,P,68.01,68.01
02/01/2019,21:00,[20:45-21:00[,S,F,F,C,P,68.01,68.01
02/01/2019,21:15,[21:00-21:15[,S,F,F,C,C,66.66,66.66
02/01/2019,21:30,[21:15-21:30[,S,F,F,C,C,66.66,66.66
02/01/2019,21:45,[21:30-21:45[,S,F,F,C,C,66.66,66.66
02/01/2019,22:00,[21:45-22:00[,S,F,F,C,C,66.66,66.66
02/01/2019,22:15,[22:00-22:15[,S,V,F,V,C,64.28,64.28
02/01/2019,22:30,[22:15-22:30[,S,V,F,V,C,64.28,64.28
02/01/2019,22:45,[22:30-22:45[,S,V,F,V,C,64.28,64.28
02/01/2019,23:00,[22:45-23:00[,S,V,F,V,C,64.28,64.28
02/01/2019,23:15,[23:00-23:15[,S,V,F,V,C,62.01,62.01
02/01/2019,23:30,[23:15-23:30[,S,V,F,V,C,62.01,62.01
02/01/2019,23:45,[23:30-23:45[,S,V,F,V,C,62.01,62.01
02/01/2019,23:59,[23:45-00:00[,S,V,F,V,C,62.01,62.01
03/01/2019,00:15,[00:00-00:15[,S,V,V,V,V,54.85,54.85
03/01/2019,00:30,[00:15-00:30[,S,V,V,V,V,54.85,54.85
03/01/2019,00:45,[00:30-00:45[,S,V,V,V,V,54.85,54.85
03/01/2019,01:00,[00:45-01:00[,S,V,V,V,V,54.85,54.85
03/01/2019,01:15,[01:00-01:15[,S,V,V,V,V,52.19,52.19
03/01/2019,01:30,[01:15-01:30[,S,V,V,V,V,52.19,52.19
03/01/2019,01:45,[01:30-01:45[,S,V,V,V,V,52.19,52.19
03/01/2019,02:00,[01:45-02:00[,S,V,V,V,V,52.19,52.19
03/01/2019,02:15,[02:00-02:15[,S,V,V,V,V,50.21,50.21
03/01/2019,02:30,[02:15-02:30[,S,V,V,V,V,50.21,50.21
03/01/2019,02:45,[02:30-02:45[,S,V,V,V,V,50.21,50.21
03/01/2019,03:00,[02:45-03:00[,S,V,V,V,V,50.21,50.21
03/01/2019,03:15,[03:00-03:15[,S,V,V,V,V,50.20,50.20
03/01/2019,03:30,[03:15-03:30[,S,V,V,V,V,50.20,50.20
03/01/2019,03:45,[03:30-03:45[,S,V,V,V,V,50.20,50.20
03/01/2019,04:00,[03:45-04:00[,S,V,V,V,V,50.20,50.20
03/01/2019,04:15,[04:00-04:15[,S,V,V,V,V,52.19,52.19
03/01/2019,04:30,[04:15-04:30[,S,V,V,V,V,52.19,52.19
03/01/2019,04:45,[04:30-04:45[,S,V,V,V,V,52.19,52.19
03/01/2019,05:00,[04:45-05:00[,S,V,V,V,V,52.19,52.19
03/01/2019,05:15,[05:00-05:15[,S,V,V,V,V,54.91,54.91
03/01/2019,05:30,[05:15-05:30[,S,V,V,V,V,54.91,54.91
03/01/2019,05:45,[05:30-05:45[,S,V,V,V,V,54.91,54.91
03/01/2019,06:00,[05:45-06:00[,S,V,V,V,V,54.91,54.91
03/01/2019,06:15,[06:00-06:15[,S,V,V,V,V,66.58,66.58
03/01/2019,06:30,[06:15-06:30[,S,V,V,V,V,66.58,66.58
03/01/2019,06:45,[06:30-06:45[,S,V,V,V,V,66.58,66.58
03/01/2019,07:00,[06:45-07:00[,S,V,V,V,V,66.58,66.58
03/01/2019,07:15,[07:00-07:15[,S,V,F,V,C,66.88,68.03
03/01/2019,07:30,[07:15-07:30[,S,V,F,V,C,66.88,68.03
03/01/2019,07:45,[07:30-07:45[,S,V,F,V,C,66.88,68.03
03/01/2019,08:00,[07:45-08:00[,S,V,F,V,C,66.88,68.03
03/01/2019,08:15,[08:00-08:15[,S,F,F,C,C,69.12,69.12
03/01/2019,08:30,[08:15-08:30[,S,F,F,C,C,69.12,69.12
03/01/2019,08:45,[08:30-08:45[,S,F,F,C,C,69.12,69.12
03/01/2019,09:00,[08:45-09:00[,S,F,F,C,C,69.12,69.12
03/01/2019,09:15,[09:00-09:15[,S,F,F,P,C,69.19,69.19
03/01/2019,09:30,[09:15-09:30[,S,F,F,P,C,69.19,69.19
03/01/2019,09:45,[09:30-09:45[,S,F,F,P,P,69.19,69.19
03/01/2019,10:00,[09:45-10:00[,S,F,F,P,P,69.19,69.19
03/01/2019,10:15,[10:00-10:15[,S,F,F,P,P,68.01,68.01
03/01/2019,10:30,[10:15-10:30[,S,F,F,P,P,68.01,68.01
03/01/2019,10:45,[10:30-10:45[,S,F,F,C,P,68.01,68.01
03/01/2019,11:00,[10:45-11:00[,S,F,F,C,P,68.01,68.01
03/01/2019,11:15,[11:00-11:15[,S,F,F,C,P,67.20,67.20
03/01/2019,11:30,[11:15-11:30[,S,F,F,C,P,67.20,67.20
03/01/2019,11:45,[11:30-11:45[,S,F,F,C,P,67.20,67.20
03/01/2019,12:00,[11:45-12:00[,S,F,F,C,P,67.20,67.20
03/01/2019,12:15,[12:00-12:15[,S,F,F,C,C,66.70,66.70
03/01/2019,12:30,[12:15-12:30[,S,F,F,C,C,66.70,66.70
03/01/2019,12:45,[12:30-12:45[,S,F,F,C,C,66.70,66.70
03/01/2019,13:00,[12:45-13:00[,S,F,F,C,C,66.70,66.70
03/01/2019,13:15,[13:00-13:15[,S,F,F,C,C,67.00,67.00
03/01/2019,13:30,[13:15-13:30[,S,F,F,C,C,67.00,67.00
03/01/2019,13:45,[13:30-13:45[,S,F,F,C,C,67.00,67.00
03/01/2019,14:00,[13:45-14:00[,S,F,F,C,C,67.00,67.00
03/01/2019,14:15,[14:00-14:15[,S,F,F,C,C,68.01,68.01
03/01/2019,14:30,[14:15-14:30[,S,F,F,C,C,68.01,68.01
03/01/2019,14:45,[14:30-14:45[,S,F,F,C,C,68.01,68.01
03/01/2019,15:00,[14:45-15:00[,S,F,F,C,C,68.01,68.01
03/01/2019,15:15,[15:00-15:15[,S,F,F,C,C,68.99,68.99
03/01/2019,15:30,[15:15-15:30[,S,F,F,C,C,68.99,68.99
03/01/2019,15:45,[15:30-15:45[,S,F,F,C,C,68.99,68.99
03/01/2019,16:00,[15:45-16:00[,S,F,F,C,C,68.99,68.99
03/01/2019,16:15,[16:00-16:15[,S,F,F,C,C,70.00,70.00
03/01/2019,16:30,[16:15-16:30[,S,F,F,C,C,70.00,70.00
03/01/2019,16:45,[16:30-16:45[,S,F,F,C,C,70.00,70.00
03/01/2019,17:00,[16:45-17:00[,S,F,F,C,C,70.00,70.00
03/01/2019,17:15,[17:00-17:15[,S,F,F,C,C,71.10,71.10
03/01/2019,17:30,[17:15-17:30[,S,F,F,C,C,71.10,71.10
03/01/2019,17:45,[17:30-17:45[,S,F,F,C,C,71.10,71.10
03/01/2019,18:00,[17:45-18:00[,S,F,F,C,C,71.10,71.10
03/01/2019,18:15,[18:00-18:15[,S,F,F,P,C,70.55,70.55
03/01/2019,18:30,[18:15-18:30[,S,F,F,P,C,70.55,70.55
03/01/2019,18:45,[18:30-18:45[,S,F,F,P,P,70.55,70.55
03/01/2019,19:00,[18:45-19:00[,S,F,F,P,P,70.55,70.55
03/01/2019,19:15,[19:00-19:15[,S,F,F,P,P,68.38,68.38
03/01/2019,19:30,[19:15-19:30[,S,F,F,P,P,68.38,68.38
03/01/2019,19:45,[19:30-19:45[,S,F,F,P,P,68.38,68.38
03/01/2019,20:00,[19:45-20:00[,S,F,F,P,P,68.38,68.38
03/01/2019,20:15,[20:00-20:15[,S,F,F,P,P,67.83,67.83
03/01/2019,20:30,[20:15-20:30[,S,F,F,P,P,67.83,67.83
03/01/2019,20:45,[20:30-20:45[,S,F,F,C,P,67.83,67.83
03/01/2019,21:00,[20:45-21:00[,S,F,F,C,P,67.83,67.83
03/01/2019,21:15,[21:00-21:15[,S,F,F,C,C,66.10,66.10
03/01/2019,21:30,[21:15-21:30[,S,F,F,C,C,66.10,66.10
03/01/2019,21:45,[21:30-21:45[,S,F,F,C,C,66.10,66.10
03/01/2019,22:00,[21:45-22:00[,S,F,F,C,C,66.10,66.10
03/01/2019,22:15,[22:00-22:15[,S,V,F,V,C,66.88,66.88
03/01/2019,22:30,[22:15-22:30[,S,V,F,V,C,66.88,66.88
03/01/2019,22:45,[22:30-22:45[,S,V,F,V,C,66.88,66.88
03/01/2019,23:00,[22:45-23:00[,S,V,F,V,C,66.88,66.88
03/01/2019,23:15,[23:00-23:15[,S,V,F,V,C,67.20,67.20
03/01/2019,23:30,[23:15-23:30[,S,V,F,V,C,67.20,67.20
03/01/2019,23:45,[23:30-23:45[,S,V,F,V,C,67.20,67.20
03/01/2019,23:59,[23:45-00:00[,S,V,F,V,C,67.20,67.20
04/01/2019,00:15,[00:00-00:15[,S,V,V,V,V,63.75,63.75
04/01/2019,00:30,[00:15-00:30[,S,V,V,V,V,63.75,63.75
04/01/2019,00:45,[00:30-00:45[,S,V,V,V,V,63.75,63.75
04/01/2019,01:00,[00:45-01:00[,S,V,V,V,V,63.75,63.75
04/01/2019,01:15,[01:00-01:15[,S,V,V,V,V,58.89,58.89
04/01/2019,01:30,[01:15-01:30[,S,V,V,V,V,58.89,58.89
04/01/2019,01:45,[01:30-01:45[,S,V,V,V,V,58.89,58.89
04/01/2019,02:00,[01:45-02:00[,S,V,V,V,V,58.89,58.89
04/01/2019,02:15,[02:00-02:15[,S,V,V,V,V,54.94,54.94
04/01/2019,02:30,[02:15-02:30[,S,V,V,V,V,54.94,54.94
04/01/2019,02:45,[02:30-02:45[,S,V,V,V,V,54.94,54.94
04/01/2019,03:00,[02:45-03:00[,S,V,V,V,V,54.94,54.94
04/01/2019,03:15,[03:00-03:15[,S,V,V,V,V,54.85,54.85
04/01/2019,03:30,[03:15-03:30[,S,V,V,V,V,54.85,54.85
04/01/2019,03:45,[03:30-03:45[,S,V,V,V,V,54.85,54.85
04/01/2019,04:00,[03:45-04:00[,S,V,V,V,V,54.85,54.85
04/01/2019,04:15,[04:00-04:15[,S,V,V,V,V,58.00,58.00
04/01/2019,04:30,[04:15-04:30[,S,V,V,V,V,58.00,58.00
04/01/2019,04:45,[04:30-04:45[,S,V,V,V,V,58.00,58.00
04/01/2019,05:00,[04:45-05:00[,S,V,V,V,V,58.00,58.00
04/01/2019,05:15,[05:00-05:15[,S,V,V,V,V,63.00,63.00
04/01/2019,05:30,[05:15-05:30[,S,V,V,V,V,63.00,63.00
04/01/2019,05:45,[05:30-05:45[,S,V,V,V,V,63.00,63.00
04/01/2019,06:00,[05:45-06:00[,S,V,V,V,V,63.00,63.00
04/01/2019,06:15,[06:00-06:15[,S,V,V,V,V,68.40,68.40
04/01/2019,06:30,[06:15-06:30[,S,V,V,V,V,68.40,68.40
04/01/2019,06:45,[06:30-06:45[,S,V,V,V,V,68.40,68.40
04/01/2019,07:00,[06:45-07:00[,S,V,V,V,V,68.40,68.40
04/01/2019,07:15,[07:00-07:15[,S,V,F,V,C,69.71,69.71
04/01/2019,07:30,[07:15-07:30[,S,V,F,V,C,69.71,69.71
04/01/2019,07:45,[07:30-07:45[,S,V,F,V,C,69.71,69.71
04/01/2019,08:00,[07:45-08:00[,S,V,F,V,C,69.71,69.71
04/01/2019,08:15,[08:00-08:15[,S,F,F,C,C,71.06,71.06
04/01/2019,08:30,[08:15-08:30[,S,F,F,C,C,71.06,71.06
04/01/2019,08:45,[08:30-08:45[,S,F,F,C,C,71.06,71.06
04/01/2019,09:00,[08:45-09:00[,S,F,F,C,C,71.06,71.06
04/01/2019,09:15,[09:00-09:15[,S,F,F,P,C,71.06,71.06
04/01/2019,09:30,[09:15-09:30[,S,F,F,P,C,71.06,71.06
04/01/2019,09:45,[09:30-09:45[,S,F,F,P,P,71.06,71.06
04/01/2019,10:00,[09:45-10:00[,S,F,F,P,P,71.06,71.06
04/01/2019,10:15,[10:00-10:15[,S,F,F,P,P,70.16,70.16
04/01/2019,10:30,[10:15-10:30[,S,F,F,P,P,70.16,70.16
04/01/2019,10:45,[10:30-10:45[,S,F,F,C,P,70.16,70.16
04/01/2019,11:00,[10:45-11:00[,S,F,F,C,P,70.16,70.16
04/01/2019,11:15,[11:00-11:15[,S,F,F,C,P,70.01,70.01
04/01/2019,11:30,[11:15-11:30[,S,F,F,C,P,70.01,70.01
04/01/2019,11:45,[11:30-11:45[,S,F,F,C,P,70.01,70.01
04/01/2019,12:00,[11:45-12:00[,S,F,F,C,P,70.01,70.01
04/01/2019,12:15,[12:00-12:15[,S,F,F,C,C,69.17,69.17
04/01/2019,12:30,[12:15-12:30[,S,F,F,C,C,69.17,69.17
04/01/2019,12:45,[12:30-12:45[,S,F,F,C,C,69.17,69.17
04/01/2019,13:00,[12:45-13:00[,S,F,F,C,C,69.17,69.17
04/01/2019,13:15,[13:00-13:15[,S,F,F,C,C,69.15,69.15
04/01/2019,13:30,[13:15-13:30[,S,F,F,C,C,69.15,69.15
04/01/2019,13:45,[13:30-13:45[,S,F,F,C,C,69.15,69.15
04/01/2019,14:00,[13:45-14:00[,S,F,F,C,C,69.15,69.15
04/01/2019,14:15,[14:00-14:15[,S,F,F,C,C,68.40,68.40
04/01/2019,14:30,[14:15-14:30[,S,F,F,C,C,68.40,68.40
04/01/2019,14:45,[14:30-14:45[,S,F,F,C,C,68.40,68.40
04/01/2019,15:00,[14:45-15:00[,S,F,F,C,C,68.40,68.40
04/01/2019,15:15,[15:00-15:15[,S,F,F,C,C,68.40,68.40
04/01/2019,15:30,[15:15-15:30[,S,F,F,C,C,68.40,68.40
04/01/2019,15:45,[15:30-15:45[,S,F,F,C,C,68.40,68.40
04/01/2019,16:00,[15:45-16:00[,S,F,F,C,C,68.40,68.40
04/01/2019,16:15,[16:00-16:15[,S,F,F,C,C,69.15,69.15
04/01/2019,16:30,[16:15-16:30[,S,F,F,C,C,69.15,69.15
04/01/2019,16:45,[16:30-16:45[,S,F,F,C,C,69.15,69.15
04/01/2019,17:00,[16:45-17:00[,S,F,F,C,C,69.15,69.15
04/01/2019,17:15,[17:00-17:15[,S,F,F,C,C,71.06,71.06
