dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2020,12:45,[12:30-12:45[,S,F,F,C,C,30.04,30.04
01/01/2020,13:00,[12:45-13:00[,S,F,F,C,C,30.04,30.04
01/01/2020,13:15,[13:00-13:15[,S,F,F,C,C,30.75,30.75
01/01/2020,13:30,[13:15-13:30[,S,F,F,C,C,30.75,30.75
01/01/2020,13:45,[13:30-13:45[,S,F,F,C,C,30.75,30.75
01/01/2020,14:00,[13:45-14:00[,S,F,F,C,C,30.75,30.75
01/01/2020,14:15,[14:00-14:15[,S,F,F,C,C,32.11,32.11
01/01/2020,14:30,[14:15-14:30[,S,F,F,C,C,32.11,32.11
01/01/2020,14:45,[14:30-14:45[,S,F,F,C,C,32.11,32.11
01/01/2020,15:00,[14:45-15:00[,S,F,F,C,C,32.11,32.11
01/01/2020,15:15,[15:00-15:15[,S,F,F,C,C,35.98,35.98
01/01/2020,15:30,[15:15-15:30[,S,F,F,C,C,35.98,35.98
01/01/2020,15:45,[15:30-15:45[,S,F,F,C,C,35.98,35.98
01/01/2020,16:00,[15:45-16:00[,S,F,F,C,C,35.98,35.98
01/01/2020,16:15,[16:00-16:15[,S,F,F,C,C,40.40,40.40
01/01/2020,16:30,[16:15-16:30[,S,F,F,C,C,40.40,40.40
01/01/2020,16:45,[16:30-16:45[,S,F,F,C,C,40.40,40.40
01/01/2020,17:00,[16:45-17:00[,S,F,F,C,C,40.40,40.40
01/01/2020,17:15,[17:00-17:15[,S,F,F,C,C,44.05,44.05
01/01/2020,17:30,[17:15-17:30[,S,F,F,C,C,44.05,44.05
01/01/2020,17:45,[17:30-17:45[,S,F,F,C,C,44.05,44.05
01/01/2020,18:00,[17:45-18:00[,S,F,F,C,C,44.05,44.05
01/01/2020,18:15,[18:00-18:15[,S,F,F,P,C,46.16,46.16
01/01/2020,18:30,[18:15-18:30[,S,F,F,P,C,46.16,46.16
01/01/2020,18:45,[18:30-18:45[,S,F,F,P,P,46.16,46.16
01/01/2020,19:00,[18:45-19:00[,S,F,F,P,P,46.16,46.16
01/01/2020,19:15,[19:00-19:15[,S,F,F,P,P,44.02,44.02
01/01/2020,19:30,[19:15-19:30[,S,F,F,P,P,44.02,44.02
01/01/2020,19:45,[19:30-19:45[,S,F,F,P,P,44.02,44.02
01/01/2020,20:00,[19:45-20:00[,S,F,F,P,P,44.02,44.02
01/01/2020,20:15,[20:00-20:15[,S,F,F,P,P,45.60,45.60
01/01/2020,20:30,[20:15-20:30[,S,F,F,P,P,45.60,45.60
01/01/2020,20:45,[20:30-20:45[,S,F,F,C,P,45.60,45.60
01/01/2020,21:00,[20:45-21:00[,S,F,F,C,P,45.60,45.60
01/01/2020,21:15,[21:00-21:15[,S,F,F,C,C,42.90,42.90
01/01/2020,21:30,[21:15-21:30[,S,F,F,C,C,42.90,42.90
01/01/2020,21:45,[21:30-21:45[,S,F,F,C,C,42.90,42.90
01/01/2020,22:00,[21:45-22:00[,S,F,F,C,C,42.90,42.90
01/01/2020,22:15,[22:00-22:15[,S,V,F,V,C,37.55,37.55
01/01/2020,22:30,[22:15-22:30[,S,V,F,V,C,37.55,37.55
01/01/2020,22:45,[22:30-22:45[,S,V,F,V,C,37.55,37.55
01/01/2020,23:00,[22:45-23:00[,S,V,F,V,C,37.55,37.55
01/01/2020,23:15,[23:00-23:15[,S,V,F,V,C,35.40,35.40
01/01/2020,23:30,[23:15-23:30[,S,V,F,V,C,35.40,35.40
01/01/2020,23:45,[23:30-23:45[,S,V,F,V,C,35.40,35.40
01/01/2020,23:59,[23:45-00:00[,S,V,F,V,C,35.40,35.40
02/01/2020,00:15,[00:00-00:15[,S,V,V,V,V,31.98,31.98
02/01/2020,00:30,[00:15-00:30[,S,V,V,V,V,31.98,31.98
02/01/2020,00:45,[00:30-00:45[,S,V,V,V,V,31.98,31.98
02/01/2020,01:00,[00:45-01:00[,S,V,V,V,V,31.98,31.98
02/01/2020,01:15,[01:00-01:15[,S,V,V,V,V,30.50,30.50
02/01/2020,01:30,[01:15-01:30[,S,V,V,V,V,30.50,30.50
02/01/2020,01:45,[01:30-01:45[,S,V,V,V,V,30.50,30.50
02/01/2020,02:00,[01:45-02:00[,S,V,V,V,V,30.50,30.50
02/01/2020,02:15,[02:00-02:15[,S,V,V,V,V,28.79,28.79
02/01/2020,02:30,[02:15-02:30[,S,V,V,V,V,28.79,28.79
02/01/2020,02:45,[02:30-02:45[,S,V,V,V,V,28.79,28.79
02/01/2020,03:00,[02:45-03:00[,S,V,V,V,V,28.79,28.79
02/01/2020,03:15,[03:00-03:15[,S,V,V,V,V,28.42,28.42
02/01/2020,03:30,[03:15-03:30[,S,V,V,V,V,28.42,28.42
02/01/2020,03:45,[03:30-03:45[,S,V,V,V,V,28.42,28.42
02/01/2020,04:00,[03:45-04:00[,S,V,V,V,V,28.42,28.42
02/01/2020,04:15,[04:00-04:15[,S,V,V,V,V,28.75,28.75
02/01/2020,04:30,[04:15-04:30[,S,V,V,V,V,28.75,28.75
02/01/2020,04:45,[04:30-04:45[,S,V,V,V,V,28.75,28.75
02/01/2020,05:00,[04:45-05:00[,S,V,V,V,V,28.75,28.75
02/01/2020,05:15,[05:00-05:15[,S,V,V,V,V,34.16,34.16
02/01/2020,05:30,[05:15-05:30[,S,V,V,V,V,34.16,34.16
02/01/2020,05:45,[05:30-05:45[,S,V,V,V,V,34.16,34.16
02/01/2020,06:00,[05:45-06:00[,S,V,V,V,V,34.16,34.16
02/01/2020,06:15,[06:00-06:15[,S,V,V,V,V,42.07,42.07
02/01/2020,06:30,[06:15-06:30[,S,V,V,V,V,42.07,42.07
02/01/2020,06:45,[06:30-06:45[,S,V,V,V,V,42.07,42.07
02/01/2020,07:00,[06:45-07:00[,S,V,V,V,V,42.07,42.07
02/01/2020,07:15,[07:00-07:15[,S,V,F,V,C,44.89,44.89
02/01/2020,07:30,[07:15-07:30[,S,V,F,V,C,44.89,44.89
02/01/2020,07:45,[07:30-07:45[,S,V,F,V,C,44.89,44.89
02/01/2020,08:00,[07:45-08:00[,S,V,F,V,C,44.89,44.89
02/01/2020,08:15,[08:00-08:15[,S,F,F,C,C,45.26,45.26
02/01/2020,08:30,[08:15-08:30[,S,F,F,C,C,45.26,45.26
02/01/2020,08:45,[08:30-08:45[,S,F,F,C,C,45.26,45.26
02/01/2020,09:00,[08:45-09:00[,S,F,F,C,C,45.26,45.26
02/01/2020,09:15,[09:00-09:15[,S,F,F,P,C,45.57,45.57
02/01/2020,09:30,[09:15-09:30[,S,F,F,P,C,45.57,45.57
02/01/2020,09:45,[09:30-09:45[,S,F,F,P,P,45.57,45.57
02/01/2020,10:00,[09:45-10:00[,S,F,F,P,P,45.57,45.57
02/01/2020,10:15,[10:00-10:15[,S,F,F,P,P,45.09,45.09
02/01/2020,10:30,[10:15-10:30[,S,F,F,P,P,45.09,45.09
02/01/2020,10:45,[10:30-10:45[,S,F,F,C,P,45.09,45.09
02/01/2020,11:00,[10:45-11:00[,S,F,F,C,P,45.09,45.09
02/01/2020,11:15,[11:00-11:15[,S,F,F,C,P,45.16,45.16
02/01/2020,11:30,[11:15-11:30[,S,F,F,C,P,45.16,45.16
02/01/2020,11:45,[11:30-11:45[,S,F,F,C,P,45.16,45.16
02/01/2020,12:00,[11:45-12:00[,S,F,F,C,P,45.16,45.16
02/01/2020,12:15,[12:00-12:15[,S,F,F,C,C,44.90,44.90
02/01/2020,12:30,[12:15-12:30[,S,F,F,C,C,44.90,44.90
02/01/2020,12:45,[12:30-12:45[,S,F,F,C,C,44.90,44.90
02/01/2020,13:00,[12:45-13:00[,S,F,F,C,C,44.90,44.90
02/01/2020,13:15,[13:00-13:15[,S,F,F,C,C,44.06,44.06
02/01/2020,13:30,[13:15-13:30[,S,F,F,C,C,44.06,44.06
02/01/2020,13:45,[13:30-13:45[,S,F,F,C,C,44.06,44.06
02/01/2020,14:00,[13:45-14:00[,S,F,F,C,C,44.06,44.06
02/01/2020,14:15,[14:00-14:15[,S,F,F,C,C,43.94,43.94
02/01/2020,14:30,[14:15-14:30[,S,F,F,C,C,43.94,43.94
02/01/2020,14:45,[14:30-14:45[,S,F,F,C,C,43.94,43.94
02/01/2020,15:00,[14:45-15:00[,S,F,F,C,C,43.94,43.94
02/01/2020,15:15,[15:00-15:15[,S,F,F,C,C,44.37,44.37
02/01/2020,15:30,[15:15-15:30[,S,F,F,C,C,44.37,44.37
02/01/2020,15:45,[15:30-15:45[,S,F,F,C,C,44.37,44.37
02/01/2020,16:00,[15:45-16:00[,S,F,F,C,C,44.37,44.37
02/01/2020,16:15,[16:00-16:15[,S,F,F,C,C,46.05,46.05
02/01/2020,16:30,[16:15-16:30[,S,F,F,C,C,46.05,46.05
02/01/2020,16:45,[16:30-16:45[,S,F,F,C,C,46.05,46.05
02/01/2020,17:00,[16:45-17:00[,S,F,F,C,C,46.05,46.05
02/01/2020,17:15,[17:00-17:15[,S,F,F,C,C,46.72,46.72
02/01/2020,17:30,[17:15-17:30[,S,F,F,C,C,46.72,46.72
02/01/2020,17:45,[17:30-17:45[,S,F,F,C,C,46.72,46.72
02/01/2020,18:00,[17:45-18:00[,S,F,F,C,C,46.72,46.72
02/01/2020,18:15,[18:00-18:15[,S,F,F,P,C,46.11,46.11
02/01/2020,18:30,[18:15-18:30[,S,F,F,P,C,46.11,46.11
02/01/2020,18:45,[18:30-18:45[,S,F,F,P,P,46.11,46.11
02/01/2020,19:00,[18:45-19:00[,S,F,F,P,P,46.11,46.11
02/01/2020,19:15,[19:00-19:15[,S,F,F,P,P,43.70,43.70
02/01/2020,19:30,[19:15-19:30[,S,F,F,P,P,43.70,43.70
02/01/2020,19:45,[19:30-19:45[,S,F,F,P,P,43.70,43.70
02/01/2020,20:00,[19:45-20:00[,S,F,F,P,P,43.70,43.70
02/01/2020,20:15,[20:00-20:15[,S,F,F,P,P,42.00,42.00
02/01/2020,20:30,[20:15-20:30[,S,F,F,P,P,42.00,42.00
02/01/2020,20:45,[20:30-20:45[,S,F,F,C,P,42.00,42.00
02/01/2020,21:00,[20:45-21:00[,S,F,F,C,P,42.00,42.00
02/01/2020,21:15,[21:00-21:15[,S,F,F,C,C,38.60,38.60
02/01/2020,21:30,[21:15-21:30[,S,F,F,C,C,38.60,38.60
02/01/2020,21:45,[21:30-21:45[,S,F,F,C,C,38.60,38.60
02/01/2020,22:00,[21:45-22:00[,S,F,F,C,C,38.60,38.60
02/01/2020,22:15,[22:00-22:15[,S,V,F,V,C,33.39,33.39
02/01/2020,22:30,[22:15-22:30[,S,V,F,V,C,33.39,33.39
02/01/2020,22:45,[22:30-22:45[,S,V,F,V,C,33.39,33.39
02/01/2020,23:00,[22:45-23:00[,S,V,F,V,C,33.39,33.39
02/01/2020,23:15,[23:00-23:15[,S,V,F,V,C,32.05,32.05
02/01/2020,23:30,[23:15-23:30[,S,V,F,V,C,32.05,32.05
02/01/2020,23:45,[23:30-23:45[,S,V,F,V,C,32.05,32.05
02/01/2020,23:59,[23:45-00:00[,S,V,F,V,C,32.05,32.05
03/01/2020,00:15,[00:00-00:15[,S,V,V,V,V,30.75,30.75
03/01/2020,00:30,[00:15-00:30[,S,V,V,V,V,30.75,30.75
03/01/2020,00:45,[00:30-00:45[,S,V,V,V,V,30.75,30.75
03/01/2020,01:00,[00:45-01:00[,S,V,V,V,V,30.75,30.75
03/01/2020,01:15,[01:00-01:15[,S,V,V,V,V,29.97,29.97
03/01/2020,01:30,[01:15-01:30[,S,V,V,V,V,29.97,29.97
03/01/2020,01:45,[01:30-01:45[,S,V,V,V,V,29.97,29.97
03/01/2020,02:00,[01:45-02:00[,S,V,V,V,V,29.97,29.97
03/01/2020,02:15,[02:00-02:15[,S,V,V,V,V,29.80,29.80
03/01/2020,02:30,[02:15-02:30[,S,V,V,V,V,29.80,29.80
03/01/2020,02:45,[02:30-02:45[,S,V,V,V,V,29.80,29.80
03/01/2020,03:00,[02:45-03:00[,S,V,V,V,V,29.80,29.80
03/01/2020,03:15,[03:00-03:15[,S,V,V,V,V,29.74,29.74
03/01/2020,03:30,[03:15-03:30[,S,V,V,V,V,29.74,29.74
03/01/2020,03:45,[03:30-03:45[,S,V,V,V,V,29.74,29.74
03/01/2020,04:00,[03:45-04:00[,S,V,V,V,V,29.74,29.74
03/01/2020,04:15,[04:00-04:15[,S,V,V,V,V,29.87,29.87
03/01/2020,04:30,[04:15-04:30[,S,V,V,V,V,29.87,29.87
03/01/2020,04:45,[04:30-04:45[,S,V,V,V,V,29.87,29.87
03/01/2020,05:00,[04:45-05:00[,S,V,V,V,V,29.87,29.87
03/01/2020,05:15,[05:00-05:15[,S,V,V,V,V,31.21,31.21
03/01/2020,05:30,[05:15-05:30[,S,V,V,V,V,31.21,31.21
03/01/2020,05:45,[05:30-05:45[,S,V,V,V,V,31.21,31.21
03/01/2020,06:00,[05:45-06:00[,S,V,V,V,V,31.21,31.21
03/01/2020,06:15,[06:00-06:15[,S,V,V,V,V,36.73,36.73
03/01/2020,06:30,[06:15-06:30[,S,V,V,V,V,36.73,36.73
03/01/2020,06:45,[06:30-06:45[,S,V,V,V,V,36.73,36.73
03/01/2020,07:00,[06:45-07:00[,S,V,V,V,V,36.73,36.73
03/01/2020,07:15,[07:00-07:15[,S,V,F,V,C,42.90,42.90
03/01/2020,07:30,[07:15-07:30[,S,V,F,V,C,42.90,42.90
03/01/2020,07:45,[07:30-07:45[,S,V,F,V,C,42.90,42.90
03/01/2020,08:00,[07:45-08:00[,S,V,F,V,C,42.90,42.90
03/01/2020,08:15,[08:00-08:15[,S,F,F,C,C,46.00,46.00
03/01/2020,08:30,[08:15-08:30[,S,F,F,C,C,46.00,46.00
03/01/2020,08:45,[08:30-08:45[,S,F,F,C,C,46.00,46.00
03/01/2020,09:00,[08:45-09:00[,S,F,F,C,C,46.00,46.00
03/01/2020,09:15,[09:00-09:15[,S,F,F,P,C,47.23,47.23
03/01/2020,09:30,[09:15-09:30[,S,F,F,P,C,47.23,47.23
03/01/2020,09:45,[09:30-09:45[,S,F,F,P,P,47.23,47.23
03/01/2020,10:00,[09:45-10:00[,S,F,F,P,P,47.23,47.23
03/01/2020,10:15,[10:00-10:15[,S,F,F,P,P,46.03,46.03
03/01/2020,10:30,[10:15-10:30[,S,F,F,P,P,46.03,46.03
03/01/2020,10:45,[10:30-10:45[,S,F,F,C,P,46.03,46.03
03/01/2020,11:00,[10:45-11:00[,S,F,F,C,P,46.03,46.03
03/01/2020,11:15,[11:00-11:15[,S,F,F,C,P,44.90,44.90
03/01/2020,11:30,[11:15-11:30[,S,F,F,C,P,44.90,44.90
03/01/2020,11:45,[11:30-11:45[,S,F,F,C,P,44.90,44.90
03/01/2020,12:00,[11:45-12:00[,S,F,F,C,P,44.90,44.90
03/01/2020,12:15,[12:00-12:15[,S,F,F,C,C,44.44,44.44
03/01/2020,12:30,[12:15-12:30[,S,F,F,C,C,44.44,44.44
03/01/2020,12:45,[12:30-12:45[,S,F,F,C,C,44.44,44.44
03/01/2020,13:00,[12:45-13:00[,S,F,F,C,C,44.44,44.44
03/01/2020,13:15,[13:00-13:15[,S,F,F,C,C,41.19,41.19
03/01/2020,13:30,[13:15-13:30[,S,F,F,C,C,41.19,41.19
03/01/2020,13:45,[13:30-13:45[,S,F,F,C,C,41.19,41.19
03/01/2020,14:00,[13:45-14:00[,S,F,F,C,C,41.19,41.19
03/01/2020,14:15,[14:00-14:15[,S,F,F,C,C,39.50,39.50
03/01/2020,14:30,[14:15-14:30[,S,F,F,C,C,39.50,39.50
03/01/2020,14:45,[14:30-14:45[,S,F,F,C,C,39.50,39.50
03/01/2020,15:00,[14:45-15:00[,S,F,F,C,C,39.50,39.50
03/01/2020,15:15,[15:00-15:15[,S,F,F,C,C,39.50,39.50
03/01/2020,15:30,[15:15-15:30[,S,F,F,C,C,39.50,39.50
03/01/2020,15:45,[15:30-15:45[,S,F,F,C,C,39.50,39.50
03/01/2020,16:00,[15:45-16:00[,S,F,F,C,C,39.50,39.50
03/01/2020,16:15,[16:00-16:15[,S,F,F,C,C,43.51,43.51
03/01/2020,16:30,[16:15-16:30[,S,F,F,C,C,43.51,43.51
03/01/2020,16:45,[16:30-16:45[,S,F,F,C,C,43.51,43.51
03/01/2020,17:00,[16:45-17:00[,S,F,F,C,C,43.51,43.51
03/01/2020,17:15,[17:00-17:15[,S,F,F,C,C,45.20,45.20
03/01/2020,17:30,[17:15-17:30[,S,F,F,C,C,45.20,45.20
03/01/2020,17:45,[17:30-17:45[,S,F,F,C,C,45.20,45.20
03/01/2020,18:00,[17:45-18:00[,S,F,F,C,C,45.20,45.20
03/01/2020,18:15,[18:00-18:15[,S,F,F,P,C,46.90,46.90
03/01/2020,18:30,[18:15-18:30[,S,F,F,P,C,46.90,46.90
03/01/2020,18:45,[18:30-18:45[,S,F,F,P,P,46.90,46.90
03/01/2020,19:00,[18:45-19:00[,S,F,F,P,P,46.90,46.90
03/01/2020,19:15,[19:00-19:15[,S,F,F,P,P,46.23,46.23
03/01/2020,19:30,[19:15-19:30[,S,F,F,P,P,46.23,46.23
03/01/2020,19:45,[19:30-19:45[,S,F,F,P,P,46.23,46.23
03/01/2020,20:00,[19:45-20:00[,S,F,F,P,P,46.23,46.23
03/01/2020,20:15,[20:00-20:15[,S,F,F,P,P,44.50,44.50
03/01/2020,20:30,[20:15-20:30[,S,F,F,P,P,44.50,44.50
03/01/2020,20:45,[20:30-20:45[,S,F,F,C,P,44.50,44.50
03/01/2020,21:00,[20:45-21:00[,S,F,F,C,P,44.50,44.50
03/01/2020,21:15,[21:00-21:15[,S,F,F,C,C,40.50,40.50
03/01/2020,21:30,[21:15-21:30[,S,F,F,C,C,40.50,40.50
03/01/2020,21:45,[21:30-21:45[,S,F,F,C,C,40.50,40.50
03/01/2020,22:00,[21:45-22:00[,S,F,F,C,C,40.50,40.50
03/01/2020,22:15,[22:00-22:15[,S,V,F,V,C,39.50,39.50
03/01/2020,22:30,[22:15-22:30[,S,V,F,V,C,39.50,39.50
03/01/2020,22:45,[22:30-22:45[,S,V,F,V,C,39.50,39.50
03/01/2020,23:00,[22:45-23:00[,S,V,F,V,C,39.50,39.50
03/01/2020,23:15,[23:00-23:15[,S,V,F,V,C,38.01,38.01
03/01/2020,23:30,[23:15-23:30[,S,V,F,V,C,38.01,38.01
03/01/2020,23:45,[23:30-23:45[,S,V,F,V,C,38.01,38.01
03/01/2020,23:59,[23:45-00:00[,S,V,F,V,C,38.01,38.01
04/01/2020,00:15,[00:00-00:15[,S,V,V,V,V,32.05,32.05
04/01/2020,00:30,[00:15-00:30[,S,V,V,V,V,32.05,32.05
04/01/2020,00:45,[00:30-00:45[,S,V,V,V,V,32.05,32.05
04/01/2020,01:00,[00:45-01:00[,S,V,V,V,V,32.05,32.05
04/01/2020,01:15,[01:00-01:15[,S,V,V,V,V,31.81,31.00
04/01/2020,01:30,[01:15-01:30[,S,V,V,V,V,31.81,31.00
04/01/2020,01:45,[01:30-01:45[,S,V,V,V,V,31.81,31.00
04/01/2020,02:00,[01:45-02:00[,S,V,V,V,V,31.81,31.00
04/01/2020,02:15,[02:00-02:15[,S,V,V,V,V,30.20,30.20
04/01/2020,02:30,[02:15-02:30[,S,V,V,V,V,30.20,30.20
04/01/2020,02:45,[02:30-02:45[,S,V,V,V,V,30.20,30.20
04/01/2020,03:00,[02:45-03:00[,S,V,V,V,V,30.20,30.20
04/01/2020,03:15,[03:00-03:15[,S,V,V,V,V,29.85,29.85
04/01/2020,03:30,[03:15-03:30[,S,V,V,V,V,29.85,29.85
04/01/2020,03:45,[03:30-03:45[,S,V,V,V,V,29.85,29.85
04/01/2020,04:00,[03:45-04:00[,S,V,V,V,V,29.85,29.85
04/01/2020,04:15,[04:00-04:15[,S,V,V,V,V,29.84,29.84
04/01/2020,04:30,[04:15-04:30[,S,V,V,V,V,29.84,29.84
04/01/2020,04:45,[04:30-04:45[,S,V,V,V,V,29.84,29.84
04/01/2020,05:00,[04:45-05:00[,S,V,V,V,V,29.84,29.84
04/01/2020,05:15,[05:00-05:15[,S,V,V,V,V,30.10,30.10
04/01/2020,05:30,[05:15-05:30[,S,V,V,V,V,30.10,30.10
04/01/2020,05:45,[05:30-05:45[,S,V,V,V,V,30.10,30.10
04/01/2020,06:00,[05:45-06:00[,S,V,V,V,V,30.10,30.10
04/01/2020,06:15,[06:00-06:15[,S,V,V,V,V,30.75,30.75
04/01/2020,06:30,[06:15-06:30[,S,V,V,V,V,30.75,30.75
04/01/2020,06:45,[06:30-06:45[,S,V,V,V,V,30.75,30.75
04/01/2020,07:00,[06:45-07:00[,S,V,V,V,V,30.75,30.75
04/01/2020,07:15,[07:00-07:15[,S,V,V,V,V,31.83,31.83
04/01/2020,07:30,[07:15-07:30[,S,V,V,V,V,31.83,31.83
04/01/2020,07:45,[07:30-07:45[,S,V,V,V,V,31.83,31.83
04/01/2020,08:00,[07:45-08:00[,S,V,V,V,V,31.83,31.83
04/01/2020,08:15,[08:00-08:15[,S,F,V,C,V,36.67,36.67
04/01/2020,08:30,[08:15-08:30[,S,F,V,C,V,36.67,36.67
04/01/2020,08:45,[08:30-08:45[,S,F,V,C,V,36.67,36.67
04/01/2020,09:00,[08:45-09:00[,S,F,V,C,V,36.67,36.67
04/01/2020,09:15,[09:00-09:15[,S,F,V,P,V,39.57,39.57
04/01/2020,09:30,[09:15-09:30[,S,F,V,P,V,39.57,39.57
04/01/2020,09:45,[09:30-09:45[,S,F,F,P,C,39.57,39.57
04/01/2020,10:00,[09:45-10:00[,S,F,F,P,C,39.57,39.57
04/01/2020,10:15,[10:00-10:15[,S,F,F,P,C,36.11,36.11
04/01/2020,10:30,[10:15-10:30[,S,F,F,P,C,36.11,36.11
04/01/2020,10:45,[10:30-10:45[,S,F,F,C,C,36.11,36.11
04/01/2020,11:00,[10:45-11:00[,S,F,F,C,C,36.11,36.11
04/01/2020,11:15,[11:00-11:15[,S,F,F,C,C,34.77,34.77
04/01/2020,11:30,[11:15-11:30[,S,F,F,C,C,34.77,34.77
04/01/2020,11:45,[11:30-11:45[,S,F,F,C,C,34.77,34.77
04/01/2020,12:00,[11:45-12:00[,S,F,F,C,C,34.77,34.77
04/01/2020,12:15,[12:00-12:15[,S,F,F,C,C,32.07,32.07
04/01/2020,12:30,[12:15-12:30[,S,F,F,C,C,32.07,32.07
04/01/2020,12:45,[12:30-12:45[,S,F,F,C,C,32.07,32.07
04/01/2020,13:00,[12:45-13:00[,S,F,F,C,C,32.07,32.07
04/01/2020,13:15,[13:00-13:15[,S,F,V,C,V,31.83,31.83
04/01/2020,13:30,[13:15-13:30[,S,F,V,C,V,31.83,31.83
04/01/2020,13:45,[13:30-13:45[,S,F,V,C,V,31.83,31.83
04/01/2020,14:00,[13:45-14:00[,S,F,V,C,V,31.83,31.83
04/01/2020,14:15,[14:00-14:15[,S,F,V,C,V,31.95,31.95
04/01/2020,14:30,[14:15-14:30[,S,F,V,C,V,31.95,31.95
04/01/2020,14:45,[14:30-14:45[,S,F,V,C,V,31.95,31.95
04/01/2020,15:00,[14:45-15:00[,S,F,V,C,V,31.95,31.95
04/01/2020,15:15,[15:00-15:15[,S,F,V,C,V,32.25,32.25
04/01/2020,15:30,[15:15-15:30[,S,F,V,C,V,32.25,32.25
04/01/2020,15:45,[15:30-15:45[,S,F,V,C,V,32.25,32.25
04/01/2020,16:00,[15:45-16:00[,S,F,V,C,V,32.25,32.25
04/01/2020,16:15,[16:00-16:15[,S,F,V,C,V,41.81,41.81
04/01/2020,16:30,[16:15-16:30[,S,F,V,C,V,41.81,41.81
04/01/2020,16:45,[16:30-16:45[,S,F,V,C,V,41.81,41.81
04/01/2020,17:00,[16:45-17:00[,S,F,V,C,V,41.81,41.81
04/01/2020,17:15,[17:00-17:15[,S,F,V,C,V,44.24,44.24
