dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
04/01/2011,00:15,[00:00-00:15[,S,V,V,V,V,42.50,42.50
04/01/2011,00:30,[00:15-00:30[,S,V,V,V,V,42.50,42.50
04/01/2011,00:45,[00:30-00:45[,S,V,V,V,V,42.50,42.50
04/01/2011,01:00,[00:45-01:00[,S,V,V,V,V,42.50,42.50
04/01/2011,01:15,[01:00-01:15[,S,V,V,V,V,37.54,37.54
04/01/2011,01:30,[01:15-01:30[,S,V,V,V,V,37.54,37.54
04/01/2011,01:45,[01:30-01:45[,S,V,V,V,V,37.54,37.54
04/01/2011,02:00,[01:45-02:00[,S,V,V,V,V,37.54,37.54
04/01/2011,02:15,[02:00-02:15[,S,V,V,V,V,37.45,37.45
04/01/2011,02:30,[02:15-02:30[,S,V,V,V,V,37.45,37.45
04/01/2011,02:45,[02:30-02:45[,S,V,V,V,V,37.45,37.45
04/01/2011,03:00,[02:45-03:00[,S,V,V,V,V,37.45,37.45
04/01/2011,03:15,[03:00-03:15[,S,V,V,V,V,31.21,31.21
04/01/2011,03:30,[03:15-03:30[,S,V,V,V,V,31.21,31.21
04/01/2011,03:45,[03:30-03:45[,S,V,V,V,V,31.21,31.21
04/01/2011,04:00,[03:45-04:00[,S,V,V,V,V,31.21,31.21
04/01/2011,04:15,[04:00-04:15[,S,V,V,V,V,31.21,31.21
04/01/2011,04:30,[04:15-04:30[,S,V,V,V,V,31.21,31.21
04/01/2011,04:45,[04:30-04:45[,S,V,V,V,V,31.21,31.21
04/01/2011,05:00,[04:45-05:00[,S,V,V,V,V,31.21,31.21
04/01/2011,05:15,[05:00-05:15[,S,V,V,V,V,37.45,37.45
04/01/2011,05:30,[05:15-05:30[,S,V,V,V,V,37.45,37.45
04/01/2011,05:45,[05:30-05:45[,S,V,V,V,V,37.45,37.45
04/01/2011,06:00,[05:45-06:00[,S,V,V,V,V,37.45,37.45
04/01/2011,06:15,[06:00-06:15[,S,V,V,V,V,43.85,43.85
04/01/2011,06:30,[06:15-06:30[,S,V,V,V,V,43.85,43.85
04/01/2011,06:45,[06:30-06:45[,S,V,V,V,V,43.85,43.85
04/01/2011,07:00,[06:45-07:00[,S,V,V,V,V,43.85,43.85
04/01/2011,07:15,[07:00-07:15[,S,V,F,V,C,45.88,45.88
04/01/2011,07:30,[07:15-07:30[,S,V,F,V,C,45.88,45.88
04/01/2011,07:45,[07:30-07:45[,S,V,F,V,C,45.88,45.88
04/01/2011,08:00,[07:45-08:00[,S,V,F,V,C,45.88,45.88
04/01/2011,08:15,[08:00-08:15[,S,F,F,C,C,50.13,50.13
04/01/2011,08:30,[08:15-08:30[,S,F,F,C,C,50.13,50.13
04/01/2011,08:45,[08:30-08:45[,S,F,F,C,C,50.13,50.13
04/01/2011,09:00,[08:45-09:00[,S,F,F,C,C,50.13,50.13
04/01/2011,09:15,[09:00-09:15[,S,F,F,P,C,48.50,48.50
04/01/2011,09:30,[09:15-09:30[,S,F,F,P,C,48.50,48.50
04/01/2011,09:45,[09:30-09:45[,S,F,F,P,P,48.50,48.50
04/01/2011,10:00,[09:45-10:00[,S,F,F,P,P,48.50,48.50
04/01/2011,10:15,[10:00-10:15[,S,F,F,P,P,48.30,48.30
04/01/2011,10:30,[10:15-10:30[,S,F,F,P,P,48.30,48.30
04/01/2011,10:45,[10:30-10:45[,S,F,F,C,P,48.30,48.30
04/01/2011,11:00,[10:45-11:00[,S,F,F,C,P,48.30,48.30
04/01/2011,11:15,[11:00-11:15[,S,F,F,C,P,50.51,50.51
04/01/2011,11:30,[11:15-11:30[,S,F,F,C,P,50.51,50.51
04/01/2011,11:45,[11:30-11:45[,S,F,F,C,P,50.51,50.51
04/01/2011,12:00,[11:45-12:00[,S,F,F,C,P,50.51,50.51
04/01/2011,12:15,[12:00-12:15[,S,F,F,C,C,46.04,46.04
04/01/2011,12:30,[12:15-12:30[,S,F,F,C,C,46.04,46.04
04/01/2011,12:45,[12:30-12:45[,S,F,F,C,C,46.04,46.04
04/01/2011,13:00,[12:45-13:00[,S,F,F,C,C,46.04,46.04
04/01/2011,13:15,[13:00-13:15[,S,F,F,C,C,45.02,45.02
04/01/2011,13:30,[13:15-13:30[,S,F,F,C,C,45.02,45.02
04/01/2011,13:45,[13:30-13:45[,S,F,F,C,C,45.02,45.02
04/01/2011,14:00,[13:45-14:00[,S,F,F,C,C,45.02,45.02
04/01/2011,14:15,[14:00-14:15[,S,F,F,C,C,44.30,44.30
04/01/2011,14:30,[14:15-14:30[,S,F,F,C,C,44.30,44.30
04/01/2011,14:45,[14:30-14:45[,S,F,F,C,C,44.30,44.30
04/01/2011,15:00,[14:45-15:00[,S,F,F,C,C,44.30,44.30
04/01/2011,15:15,[15:00-15:15[,S,F,F,C,C,44.60,44.60
04/01/2011,15:30,[15:15-15:30[,S,F,F,C,C,44.60,44.60
04/01/2011,15:45,[15:30-15:45[,S,F,F,C,C,44.60,44.60
04/01/2011,16:00,[15:45-16:00[,S,F,F,C,C,44.60,44.60
04/01/2011,16:15,[16:00-16:15[,S,F,F,C,C,50.50,50.50
04/01/2011,16:30,[16:15-16:30[,S,F,F,C,C,50.50,50.50
04/01/2011,16:45,[16:30-16:45[,S,F,F,C,C,50.50,50.50
04/01/2011,17:00,[16:45-17:00[,S,F,F,C,C,50.50,50.50
04/01/2011,17:15,[17:00-17:15[,S,F,F,C,C,53.00,53.00
