dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2011,00:15,[00:00-00:15[,2184.5,124.3,0.0,286.1,0.0,776.4,398.0,1188.8,113.9,366.8,0.0,0.0,0.0,0.0,5413.7
01/01/2011,00:30,[00:15-00:30[,2270.8,120.3,0.0,284.9,0.0,774.4,377.9,1076.8,81.8,429.8,0.0,0.0,0.0,0.0,5395.9
01/01/2011,00:45,[00:30-00:45[,2371.2,116.6,0.0,288.4,0.0,653.6,376.8,1069.6,77.8,396.3,0.0,0.0,0.0,0.0,5329.4
01/01/2011,01:00,[00:45-01:00[,2454.0,105.7,0.0,287.6,0.0,650.0,377.1,878.0,75.8,520.9,0.0,0.0,0.0,0.0,5328.3
01/01/2011,01:15,[01:00-01:15[,2398.5,98.4,0.0,288.6,0.0,529.6,377.7,650.8,75.8,912.0,0.0,0.0,0.0,0.0,5307.4
01/01/2011,01:30,[01:15-01:30[,2477.7,96.0,0.0,289.7,0.0,604.4,378.3,306.0,75.5,1060.2,0.0,0.0,0.0,0.0,5232.3
01/01/2011,01:45,[01:30-01:45[,2503.6,89.5,0.0,286.6,0.0,616.8,377.2,204.8,75.1,1107.6,0.0,0.0,0.0,0.0,5185.4
01/01/2011,02:00,[01:45-02:00[,2500.5,74.8,0.0,284.8,0.0,615.2,373.9,199.2,73.3,1051.8,0.0,0.0,0.0,0.0,5106.8
01/01/2011,02:15,[02:00-02:15[,2389.2,67.3,0.0,277.0,0.0,557.2,373.4,123.2,71.0,1199.9,0.0,0.0,0.0,0.0,5002.9
01/01/2011,02:30,[02:15-02:30[,2338.3,71.5,0.0,278.0,0.0,445.2,373.4,132.8,71.2,1268.3,0.0,0.0,0.0,0.0,4928.6
01/01/2011,02:45,[02:30-02:45[,2349.9,70.8,0.0,281.0,0.0,314.8,373.9,136.0,71.2,1280.7,0.0,0.0,0.0,0.0,4829.3
01/01/2011,03:00,[02:45-03:00[,2303.3,68.5,0.0,283.1,0.0,319.6,373.1,123.6,70.7,1283.2,0.0,0.0,0.0,0.0,4776.1
01/01/2011,03:15,[03:00-03:15[,2535.9,64.4,0.0,286.3,0.0,344.4,372.5,92.0,72.3,947.6,0.0,0.0,0.0,0.0,4669.9
01/01/2011,03:30,[03:15-03:30[,2495.7,60.5,0.0,284.9,0.0,330.0,372.8,90.4,74.0,936.4,0.0,0.0,0.0,0.0,4607.5
01/01/2011,03:45,[03:30-03:45[,2430.9,63.6,0.0,286.2,0.0,312.4,372.9,90.8,73.3,931.2,0.0,0.0,0.0,0.0,4522.4
01/01/2011,04:00,[03:45-04:00[,2401.7,72.2,0.0,284.8,0.0,303.2,372.9,90.4,73.3,894.8,0.0,0.0,0.0,0.0,4456.1
01/01/2011,04:15,[04:00-04:15[,2424.4,68.7,0.0,286.1,0.0,244.8,373.0,89.6,75.0,887.2,0.0,0.0,0.0,0.0,4412.9
01/01/2011,04:30,[04:15-04:30[,2335.2,68.4,0.0,289.4,0.0,234.0,373.3,91.2,73.9,936.9,0.0,0.0,0.0,0.0,4368.9
01/01/2011,04:45,[04:30-04:45[,2246.7,72.9,0.0,284.1,0.0,297.6,372.9,89.2,72.7,952.3,0.0,0.0,0.0,0.0,4352.3
01/01/2011,05:00,[04:45-05:00[,2192.5,67.7,0.0,283.5,0.0,293.6,372.3,91.6,71.7,955.8,0.0,0.0,0.0,0.0,4291.3
01/01/2011,05:15,[05:00-05:15[,2239.9,69.3,0.0,285.5,0.0,288.8,373.1,90.8,72.5,906.3,0.0,0.0,0.0,0.0,4290.9
01/01/2011,05:30,[05:15-05:30[,2311.3,68.0,0.0,283.9,0.0,236.8,373.5,89.6,72.5,875.9,0.0,0.0,0.0,0.0,4276.2
01/01/2011,05:45,[05:30-05:45[,2351.8,58.4,0.0,284.4,0.0,220.0,373.5,90.4,72.7,817.4,0.0,0.0,0.0,0.0,4230.6
01/01/2011,06:00,[05:45-06:00[,2306.2,52.6,0.0,281.4,0.0,226.4,373.6,90.0,72.2,834.8,0.0,0.0,0.0,0.0,4199.2
01/01/2011,06:15,[06:00-06:15[,2225.4,54.7,0.0,281.4,0.0,326.8,370.9,91.6,72.3,819.5,0.0,0.0,0.0,0.0,4207.5
01/01/2011,06:30,[06:15-06:30[,2250.9,51.8,0.0,281.4,0.0,362.8,370.8,91.2,67.7,730.9,0.0,0.0,0.0,0.0,4176.4
01/01/2011,06:45,[06:30-06:45[,2223.5,45.5,0.0,287.4,0.0,403.2,370.7,91.2,69.1,736.3,0.0,0.0,0.0,0.0,4196.1
01/01/2011,07:00,[06:45-07:00[,2221.2,43.0,0.0,286.1,0.0,405.2,370.4,90.4,69.9,717.9,0.0,0.0,0.0,0.0,4176.6
