dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2023,10:30,[10:15-10:30[,S,F,V,P,V,0.00,0.00
01/01/2023,10:45,[10:30-10:45[,S,F,V,C,V,0.00,0.00
01/01/2023,11:00,[10:45-11:00[,S,F,V,C,V,0.00,0.00
01/01/2023,11:15,[11:00-11:15[,S,F,V,C,V,0.00,0.00
01/01/2023,11:30,[11:15-11:30[,S,F,V,C,V,0.00,0.00
01/01/2023,11:45,[11:30-11:45[,S,F,V,C,V,0.00,0.00
01/01/2023,12:00,[11:45-12:00[,S,F,V,C,V,0.00,0.00
01/01/2023,12:15,[12:00-12:15[,S,F,V,C,V,0.10,0.10
01/01/2023,12:30,[12:15-12:30[,S,F,V,C,V,0.10,0.10
01/01/2023,12:45,[12:30-12:45[,S,F,V,C,V,0.10,0.10
01/01/2023,13:00,[12:45-13:00[,S,F,V,C,V,0.10,0.10
01/01/2023,13:15,[13:00-13:15[,S,F,V,C,V,0.10,0.10
01/01/2023,13:30,[13:15-13:30[,S,F,V,C,V,0.10,0.10
01/01/2023,13:45,[13:30-13:45[,S,F,V,C,V,0.10,0.10
01/01/2023,14:00,[13:45-14:00[,S,F,V,C,V,0.10,0.10
01/01/2023,14:15,[14:00-14:15[,S,F,V,C,V,0.01,0.01
01/01/2023,14:30,[14:15-14:30[,S,F,V,C,V,0.01,0.01
01/01/2023,14:45,[14:30-14:45[,S,F,V,C,V,0.01,0.01
01/01/2023,15:00,[14:45-15:00[,S,F,V,C,V,0.01,0.01
01/01/2023,15:15,[15:00-15:15[,S,F,V,C,V,1.00,1.00
01/01/2023,15:30,[15:15-15:30[,S,F,V,C,V,1.00,1.00
01/01/2023,15:45,[15:30-15:45[,S,F,V,C,V,1.00,1.00
01/01/2023,16:00,[15:45-16:00[,S,F,V,C,V,1.00,1.00
01/01/2023,16:15,[16:00-16:15[,S,F,V,C,V,4.16,4.16
01/01/2023,16:30,[16:15-16:30[,S,F,V,C,V,4.16,4.16
01/01/2023,16:45,[16:30-16:45[,S,F,V,C,V,4.16,4.16
01/01/2023,17:00,[16:45-17:00[,S,F,V,C,V,4.16,4.16
01/01/2023,17:15,[17:00-17:15[,S,F,V,C,V,15.10,15.10
01/01/2023,17:30,[17:15-17:30[,S,F,V,C,V,15.10,15.10
01/01/2023,17:45,[17:30-17:45[,S,F,V,C,V,15.10,15.10
01/01/2023,18:00,[17:45-18:00[,S,F,V,C,V,15.10,15.10
01/01/2023,18:15,[18:00-18:15[,S,F,V,P,V,19.51,19.51
01/01/2023,18:30,[18:15-18:30[,S,F,V,P,V,19.51,19.51
01/01/2023,18:45,[18:30-18:45[,S,F,V,P,V,19.51,19.51
01/01/2023,19:00,[18:45-19:00[,S,F,V,P,V,19.51,19.51
01/01/2023,19:15,[19:00-19:15[,S,F,V,P,V,24.61,24.61
01/01/2023,19:30,[19:15-19:30[,S,F,V,P,V,24.61,24.61
01/01/2023,19:45,[19:30-19:45[,S,F,V,P,V,24.61,24.61
01/01/2023,20:00,[19:45-20:00[,S,F,V,P,V,24.61,24.61
01/01/2023,20:15,[20:00-20:15[,S,F,V,P,V,40.07,40.07
01/01/2023,20:30,[20:15-20:30[,S,F,V,P,V,40.07,40.07
01/01/2023,20:45,[20:30-20:45[,S,F,V,C,V,40.07,40.07
01/01/2023,21:00,[20:45-21:00[,S,F,V,C,V,40.07,40.07
01/01/2023,21:15,[21:00-21:15[,S,F,V,C,V,40.07,40.07
01/01/2023,21:30,[21:15-21:30[,S,F,V,C,V,40.07,40.07
01/01/2023,21:45,[21:30-21:45[,S,F,V,C,V,40.07,40.07
01/01/2023,22:00,[21:45-22:00[,S,F,V,C,V,40.07,40.07
01/01/2023,22:15,[22:00-22:15[,S,V,V,V,V,16.00,16.00
01/01/2023,22:30,[22:15-22:30[,S,V,V,V,V,16.00,16.00
01/01/2023,22:45,[22:30-22:45[,S,V,V,V,V,16.00,16.00
01/01/2023,23:00,[22:45-23:00[,S,V,V,V,V,16.00,16.00
01/01/2023,23:15,[23:00-23:15[,S,V,V,V,V,61.38,61.38
01/01/2023,23:30,[23:15-23:30[,S,V,V,V,V,61.38,61.38
01/01/2023,23:45,[23:30-23:45[,S,V,V,V,V,61.38,61.38
01/01/2023,23:59,[23:45-00:00[,S,V,V,V,V,61.38,61.38
02/01/2023,00:15,[00:00-00:15[,S,V,V,V,V,42.17,42.17
02/01/2023,00:30,[00:15-00:30[,S,V,V,V,V,42.17,42.17
02/01/2023,00:45,[00:30-00:45[,S,V,V,V,V,42.17,42.17
02/01/2023,01:00,[00:45-01:00[,S,V,V,V,V,42.17,42.17
02/01/2023,01:15,[01:00-01:15[,S,V,V,V,V,42.00,42.00
02/01/2023,01:30,[01:15-01:30[,S,V,V,V,V,42.00,42.00
02/01/2023,01:45,[01:30-01:45[,S,V,V,V,V,42.00,42.00
02/01/2023,02:00,[01:45-02:00[,S,V,V,V,V,42.00,42.00
02/01/2023,02:15,[02:00-02:15[,S,V,V,V,V,42.07,42.07
02/01/2023,02:30,[02:15-02:30[,S,V,V,V,V,42.07,42.07
02/01/2023,02:45,[02:30-02:45[,S,V,V,V,V,42.07,42.07
02/01/2023,03:00,[02:45-03:00[,S,V,V,V,V,42.07,42.07
02/01/2023,03:15,[03:00-03:15[,S,V,V,V,V,42.17,42.17
02/01/2023,03:30,[03:15-03:30[,S,V,V,V,V,42.17,42.17
02/01/2023,03:45,[03:30-03:45[,S,V,V,V,V,42.17,42.17
02/01/2023,04:00,[03:45-04:00[,S,V,V,V,V,42.17,42.17
02/01/2023,04:15,[04:00-04:15[,S,V,V,V,V,63.22,63.22
02/01/2023,04:30,[04:15-04:30[,S,V,V,V,V,63.22,63.22
02/01/2023,04:45,[04:30-04:45[,S,V,V,V,V,63.22,63.22
02/01/2023,05:00,[04:45-05:00[,S,V,V,V,V,63.22,63.22
02/01/2023,05:15,[05:00-05:15[,S,V,V,V,V,85.00,85.00
02/01/2023,05:30,[05:15-05:30[,S,V,V,V,V,85.00,85.00
02/01/2023,05:45,[05:30-05:45[,S,V,V,V,V,85.00,85.00
02/01/2023,06:00,[05:45-06:00[,S,V,V,V,V,85.00,85.00
02/01/2023,06:15,[06:00-06:15[,S,V,V,V,V,105.36,105.36
02/01/2023,06:30,[06:15-06:30[,S,V,V,V,V,105.36,105.36
02/01/2023,06:45,[06:30-06:45[,S,V,V,V,V,105.36,105.36
02/01/2023,07:00,[06:45-07:00[,S,V,V,V,V,105.36,105.36
02/01/2023,07:15,[07:00-07:15[,S,V,F,V,C,119.46,131.00
02/01/2023,07:30,[07:15-07:30[,S,V,F,V,C,119.46,131.00
02/01/2023,07:45,[07:30-07:45[,S,V,F,V,C,119.46,131.00
02/01/2023,08:00,[07:45-08:00[,S,V,F,V,C,119.46,131.00
02/01/2023,08:15,[08:00-08:15[,S,F,F,C,C,120.14,131.58
02/01/2023,08:30,[08:15-08:30[,S,F,F,C,C,120.14,131.58
02/01/2023,08:45,[08:30-08:45[,S,F,F,C,C,120.14,131.58
02/01/2023,09:00,[08:45-09:00[,S,F,F,C,C,120.14,131.58
02/01/2023,09:15,[09:00-09:15[,S,F,F,P,C,121.21,127.00
02/01/2023,09:30,[09:15-09:30[,S,F,F,P,C,121.21,127.00
02/01/2023,09:45,[09:30-09:45[,S,F,F,P,P,121.21,127.00
02/01/2023,10:00,[09:45-10:00[,S,F,F,P,P,121.21,127.00
02/01/2023,10:15,[10:00-10:15[,S,F,F,P,P,125.00,126.07
02/01/2023,10:30,[10:15-10:30[,S,F,F,P,P,125.00,126.07
02/01/2023,10:45,[10:30-10:45[,S,F,F,C,P,125.00,126.07
02/01/2023,11:00,[10:45-11:00[,S,F,F,C,P,125.00,126.07
02/01/2023,11:15,[11:00-11:15[,S,F,F,C,P,126.75,127.00
02/01/2023,11:30,[11:15-11:30[,S,F,F,C,P,126.75,127.00
02/01/2023,11:45,[11:30-11:45[,S,F,F,C,P,126.75,127.00
02/01/2023,12:00,[11:45-12:00[,S,F,F,C,P,126.75,127.00
02/01/2023,12:15,[12:00-12:15[,S,F,F,C,C,126.75,130.00
02/01/2023,12:30,[12:15-12:30[,S,F,F,C,C,126.75,130.00
02/01/2023,12:45,[12:30-12:45[,S,F,F,C,C,126.75,130.00
02/01/2023,13:00,[12:45-13:00[,S,F,F,C,C,126.75,130.00
02/01/2023,13:15,[13:00-13:15[,S,F,F,C,C,128.00,131.00
02/01/2023,13:30,[13:15-13:30[,S,F,F,C,C,128.00,131.00
02/01/2023,13:45,[13:30-13:45[,S,F,F,C,C,128.00,131.00
02/01/2023,14:00,[13:45-14:00[,S,F,F,C,C,128.00,131.00
02/01/2023,14:15,[14:00-14:15[,S,F,F,C,C,128.00,128.00
02/01/2023,14:30,[14:15-14:30[,S,F,F,C,C,128.00,128.00
02/01/2023,14:45,[14:30-14:45[,S,F,F,C,C,128.00,128.00
02/01/2023,15:00,[14:45-15:00[,S,F,F,C,C,128.00,128.00
02/01/2023,15:15,[15:00-15:15[,S,F,F,C,C,129.00,131.88
02/01/2023,15:30,[15:15-15:30[,S,F,F,C,C,129.00,131.88
02/01/2023,15:45,[15:30-15:45[,S,F,F,C,C,129.00,131.88
02/01/2023,16:00,[15:45-16:00[,S,F,F,C,C,129.00,131.88
02/01/2023,16:15,[16:00-16:15[,S,F,F,C,C,140.00,160.00
02/01/2023,16:30,[16:15-16:30[,S,F,F,C,C,140.00,160.00
02/01/2023,16:45,[16:30-16:45[,S,F,F,C,C,140.00,160.00
02/01/2023,17:00,[16:45-17:00[,S,F,F,C,C,140.00,160.00
02/01/2023,17:15,[17:00-17:15[,S,F,F,C,C,174.74,174.74
02/01/2023,17:30,[17:15-17:30[,S,F,F,C,C,174.74,174.74
02/01/2023,17:45,[17:30-17:45[,S,F,F,C,C,174.74,174.74
02/01/2023,18:00,[17:45-18:00[,S,F,F,C,C,174.74,174.74
02/01/2023,18:15,[18:00-18:15[,S,F,F,P,C,165.76,165.76
02/01/2023,18:30,[18:15-18:30[,S,F,F,P,C,165.76,165.76
02/01/2023,18:45,[18:30-18:45[,S,F,F,P,P,165.76,165.76
02/01/2023,19:00,[18:45-19:00[,S,F,F,P,P,165.76,165.76
02/01/2023,19:15,[19:00-19:15[,S,F,F,P,P,153.00,153.00
02/01/2023,19:30,[19:15-19:30[,S,F,F,P,P,153.00,153.00
02/01/2023,19:45,[19:30-19:45[,S,F,F,P,P,153.00,153.00
02/01/2023,20:00,[19:45-20:00[,S,F,F,P,P,153.00,153.00
02/01/2023,20:15,[20:00-20:15[,S,F,F,P,P,141.67,141.67
02/01/2023,20:30,[20:15-20:30[,S,F,F,P,P,141.67,141.67
02/01/2023,20:45,[20:30-20:45[,S,F,F,C,P,141.67,141.67
02/01/2023,21:00,[20:45-21:00[,S,F,F,C,P,141.67,141.67
02/01/2023,21:15,[21:00-21:15[,S,F,F,C,C,134.91,134.91
02/01/2023,21:30,[21:15-21:30[,S,F,F,C,C,134.91,134.91
02/01/2023,21:45,[21:30-21:45[,S,F,F,C,C,134.91,134.91
02/01/2023,22:00,[21:45-22:00[,S,F,F,C,C,134.91,134.91
02/01/2023,22:15,[22:00-22:15[,S,V,F,V,C,124.22,124.22
02/01/2023,22:30,[22:15-22:30[,S,V,F,V,C,124.22,124.22
02/01/2023,22:45,[22:30-22:45[,S,V,F,V,C,124.22,124.22
02/01/2023,23:00,[22:45-23:00[,S,V,F,V,C,124.22,124.22
02/01/2023,23:15,[23:00-23:15[,S,V,F,V,C,130.01,130.01
02/01/2023,23:30,[23:15-23:30[,S,V,F,V,C,130.01,130.01
02/01/2023,23:45,[23:30-23:45[,S,V,F,V,C,130.01,130.01
02/01/2023,23:59,[23:45-00:00[,S,V,F,V,C,130.01,130.01
03/01/2023,00:15,[00:00-00:15[,S,V,V,V,V,120.00,120.00
03/01/2023,00:30,[00:15-00:30[,S,V,V,V,V,120.00,120.00
03/01/2023,00:45,[00:30-00:45[,S,V,V,V,V,120.00,120.00
03/01/2023,01:00,[00:45-01:00[,S,V,V,V,V,120.00,120.00
03/01/2023,01:15,[01:00-01:15[,S,V,V,V,V,118.76,118.76
03/01/2023,01:30,[01:15-01:30[,S,V,V,V,V,118.76,118.76
03/01/2023,01:45,[01:30-01:45[,S,V,V,V,V,118.76,118.76
03/01/2023,02:00,[01:45-02:00[,S,V,V,V,V,118.76,118.76
03/01/2023,02:15,[02:00-02:15[,S,V,V,V,V,115.00,115.00
03/01/2023,02:30,[02:15-02:30[,S,V,V,V,V,115.00,115.00
03/01/2023,02:45,[02:30-02:45[,S,V,V,V,V,115.00,115.00
03/01/2023,03:00,[02:45-03:00[,S,V,V,V,V,115.00,115.00
03/01/2023,03:15,[03:00-03:15[,S,V,V,V,V,113.63,113.63
03/01/2023,03:30,[03:15-03:30[,S,V,V,V,V,113.63,113.63
03/01/2023,03:45,[03:30-03:45[,S,V,V,V,V,113.63,113.63
03/01/2023,04:00,[03:45-04:00[,S,V,V,V,V,113.63,113.63
03/01/2023,04:15,[04:00-04:15[,S,V,V,V,V,116.27,116.27
03/01/2023,04:30,[04:15-04:30[,S,V,V,V,V,116.27,116.27
03/01/2023,04:45,[04:30-04:45[,S,V,V,V,V,116.27,116.27
03/01/2023,05:00,[04:45-05:00[,S,V,V,V,V,116.27,116.27
03/01/2023,05:15,[05:00-05:15[,S,V,V,V,V,138.92,138.92
03/01/2023,05:30,[05:15-05:30[,S,V,V,V,V,138.92,138.92
03/01/2023,05:45,[05:30-05:45[,S,V,V,V,V,138.92,138.92
03/01/2023,06:00,[05:45-06:00[,S,V,V,V,V,138.92,138.92
03/01/2023,06:15,[06:00-06:15[,S,V,V,V,V,142.11,155.59
03/01/2023,06:30,[06:15-06:30[,S,V,V,V,V,142.11,155.59
03/01/2023,06:45,[06:30-06:45[,S,V,V,V,V,142.11,155.59
03/01/2023,07:00,[06:45-07:00[,S,V,V,V,V,142.11,155.59
03/01/2023,07:15,[07:00-07:15[,S,V,F,V,C,148.56,169.17
03/01/2023,07:30,[07:15-07:30[,S,V,F,V,C,148.56,169.17
03/01/2023,07:45,[07:30-07:45[,S,V,F,V,C,148.56,169.17
03/01/2023,08:00,[07:45-08:00[,S,V,F,V,C,148.56,169.17
03/01/2023,08:15,[08:00-08:15[,S,F,F,C,C,158.89,171.18
03/01/2023,08:30,[08:15-08:30[,S,F,F,C,C,158.89,171.18
03/01/2023,08:45,[08:30-08:45[,S,F,F,C,C,158.89,171.18
03/01/2023,09:00,[08:45-09:00[,S,F,F,C,C,158.89,171.18
03/01/2023,09:15,[09:00-09:15[,S,F,F,P,C,154.90,154.90
03/01/2023,09:30,[09:15-09:30[,S,F,F,P,C,154.90,154.90
03/01/2023,09:45,[09:30-09:45[,S,F,F,P,P,154.90,154.90
03/01/2023,10:00,[09:45-10:00[,S,F,F,P,P,154.90,154.90
03/01/2023,10:15,[10:00-10:15[,S,F,F,P,P,146.71,146.71
03/01/2023,10:30,[10:15-10:30[,S,F,F,P,P,146.71,146.71
03/01/2023,10:45,[10:30-10:45[,S,F,F,C,P,146.71,146.71
03/01/2023,11:00,[10:45-11:00[,S,F,F,C,P,146.71,146.71
03/01/2023,11:15,[11:00-11:15[,S,F,F,C,P,133.33,133.33
03/01/2023,11:30,[11:15-11:30[,S,F,F,C,P,133.33,133.33
03/01/2023,11:45,[11:30-11:45[,S,F,F,C,P,133.33,133.33
03/01/2023,12:00,[11:45-12:00[,S,F,F,C,P,133.33,133.33
03/01/2023,12:15,[12:00-12:15[,S,F,F,C,C,130.00,130.00
03/01/2023,12:30,[12:15-12:30[,S,F,F,C,C,130.00,130.00
03/01/2023,12:45,[12:30-12:45[,S,F,F,C,C,130.00,130.00
03/01/2023,13:00,[12:45-13:00[,S,F,F,C,C,130.00,130.00
03/01/2023,13:15,[13:00-13:15[,S,F,F,C,C,126.00,126.00
03/01/2023,13:30,[13:15-13:30[,S,F,F,C,C,126.00,126.00
03/01/2023,13:45,[13:30-13:45[,S,F,F,C,C,126.00,126.00
03/01/2023,14:00,[13:45-14:00[,S,F,F,C,C,126.00,126.00
03/01/2023,14:15,[14:00-14:15[,S,F,F,C,C,120.00,120.00
03/01/2023,14:30,[14:15-14:30[,S,F,F,C,C,120.00,120.00
03/01/2023,14:45,[14:30-14:45[,S,F,F,C,C,120.00,120.00
03/01/2023,15:00,[14:45-15:00[,S,F,F,C,C,120.00,120.00
03/01/2023,15:15,[15:00-15:15[,S,F,F,C,C,135.56,135.56
03/01/2023,15:30,[15:15-15:30[,S,F,F,C,C,135.56,135.56
03/01/2023,15:45,[15:30-15:45[,S,F,F,C,C,135.56,135.56
03/01/2023,16:00,[15:45-16:00[,S,F,F,C,C,135.56,135.56
03/01/2023,16:15,[16:00-16:15[,S,F,F,C,C,156.30,156.30
03/01/2023,16:30,[16:15-16:30[,S,F,F,C,C,156.30,156.30
03/01/2023,16:45,[16:30-16:45[,S,F,F,C,C,156.30,156.30
03/01/2023,17:00,[16:45-17:00[,S,F,F,C,C,156.30,156.30
03/01/2023,17:15,[17:00-17:15[,S,F,F,C,C,169.01,169.01
03/01/2023,17:30,[17:15-17:30[,S,F,F,C,C,169.01,169.01
03/01/2023,17:45,[17:30-17:45[,S,F,F,C,C,169.01,169.01
03/01/2023,18:00,[17:45-18:00[,S,F,F,C,C,169.01,169.01
03/01/2023,18:15,[18:00-18:15[,S,F,F,P,C,160.99,160.99
03/01/2023,18:30,[18:15-18:30[,S,F,F,P,C,160.99,160.99
03/01/2023,18:45,[18:30-18:45[,S,F,F,P,P,160.99,160.99
03/01/2023,19:00,[18:45-19:00[,S,F,F,P,P,160.99,160.99
03/01/2023,19:15,[19:00-19:15[,S,F,F,P,P,152.10,152.10
03/01/2023,19:30,[19:15-19:30[,S,F,F,P,P,152.10,152.10
03/01/2023,19:45,[19:30-19:45[,S,F,F,P,P,152.10,152.10
03/01/2023,20:00,[19:45-20:00[,S,F,F,P,P,152.10,152.10
03/01/2023,20:15,[20:00-20:15[,S,F,F,P,P,149.92,149.92
03/01/2023,20:30,[20:15-20:30[,S,F,F,P,P,149.92,149.92
03/01/2023,20:45,[20:30-20:45[,S,F,F,C,P,149.92,149.92
03/01/2023,21:00,[20:45-21:00[,S,F,F,C,P,149.92,149.92
03/01/2023,21:15,[21:00-21:15[,S,F,F,C,C,132.53,132.53
03/01/2023,21:30,[21:15-21:30[,S,F,F,C,C,132.53,132.53
03/01/2023,21:45,[21:30-21:45[,S,F,F,C,C,132.53,132.53
03/01/2023,22:00,[21:45-22:00[,S,F,F,C,C,132.53,132.53
03/01/2023,22:15,[22:00-22:15[,S,V,F,V,C,115.00,115.00
03/01/2023,22:30,[22:15-22:30[,S,V,F,V,C,115.00,115.00
03/01/2023,22:45,[22:30-22:45[,S,V,F,V,C,115.00,115.00
03/01/2023,23:00,[22:45-23:00[,S,V,F,V,C,115.00,115.00
03/01/2023,23:15,[23:00-23:15[,S,V,F,V,C,119.99,119.99
03/01/2023,23:30,[23:15-23:30[,S,V,F,V,C,119.99,119.99
03/01/2023,23:45,[23:30-23:45[,S,V,F,V,C,119.99,119.99
03/01/2023,23:59,[23:45-00:00[,S,V,F,V,C,119.99,119.99
04/01/2023,00:15,[00:00-00:15[,S,V,V,V,V,100.00,100.00
04/01/2023,00:30,[00:15-00:30[,S,V,V,V,V,100.00,100.00
04/01/2023,00:45,[00:30-00:45[,S,V,V,V,V,100.00,100.00
04/01/2023,01:00,[00:45-01:00[,S,V,V,V,V,100.00,100.00
04/01/2023,01:15,[01:00-01:15[,S,V,V,V,V,90.23,90.23
04/01/2023,01:30,[01:15-01:30[,S,V,V,V,V,90.23,90.23
04/01/2023,01:45,[01:30-01:45[,S,V,V,V,V,90.23,90.23
04/01/2023,02:00,[01:45-02:00[,S,V,V,V,V,90.23,90.23
04/01/2023,02:15,[02:00-02:15[,S,V,V,V,V,84.20,84.20
04/01/2023,02:30,[02:15-02:30[,S,V,V,V,V,84.20,84.20
04/01/2023,02:45,[02:30-02:45[,S,V,V,V,V,84.20,84.20
04/01/2023,03:00,[02:45-03:00[,S,V,V,V,V,84.20,84.20
04/01/2023,03:15,[03:00-03:15[,S,V,V,V,V,80.23,80.23
04/01/2023,03:30,[03:15-03:30[,S,V,V,V,V,80.23,80.23
04/01/2023,03:45,[03:30-03:45[,S,V,V,V,V,80.23,80.23
04/01/2023,04:00,[03:45-04:00[,S,V,V,V,V,80.23,80.23
04/01/2023,04:15,[04:00-04:15[,S,V,V,V,V,87.31,87.31
04/01/2023,04:30,[04:15-04:30[,S,V,V,V,V,87.31,87.31
04/01/2023,04:45,[04:30-04:45[,S,V,V,V,V,87.31,87.31
04/01/2023,05:00,[04:45-05:00[,S,V,V,V,V,87.31,87.31
04/01/2023,05:15,[05:00-05:15[,S,V,V,V,V,109.00,109.00
04/01/2023,05:30,[05:15-05:30[,S,V,V,V,V,109.00,109.00
04/01/2023,05:45,[05:30-05:45[,S,V,V,V,V,109.00,109.00
04/01/2023,06:00,[05:45-06:00[,S,V,V,V,V,109.00,109.00
04/01/2023,06:15,[06:00-06:15[,S,V,V,V,V,105.10,105.10
04/01/2023,06:30,[06:15-06:30[,S,V,V,V,V,105.10,105.10
04/01/2023,06:45,[06:30-06:45[,S,V,V,V,V,105.10,105.10
04/01/2023,07:00,[06:45-07:00[,S,V,V,V,V,105.10,105.10
04/01/2023,07:15,[07:00-07:15[,S,V,F,V,C,134.16,134.16
04/01/2023,07:30,[07:15-07:30[,S,V,F,V,C,134.16,134.16
04/01/2023,07:45,[07:30-07:45[,S,V,F,V,C,134.16,134.16
04/01/2023,08:00,[07:45-08:00[,S,V,F,V,C,134.16,134.16
04/01/2023,08:15,[08:00-08:15[,S,F,F,C,C,129.30,129.30
04/01/2023,08:30,[08:15-08:30[,S,F,F,C,C,129.30,129.30
04/01/2023,08:45,[08:30-08:45[,S,F,F,C,C,129.30,129.30
04/01/2023,09:00,[08:45-09:00[,S,F,F,C,C,129.30,129.30
04/01/2023,09:15,[09:00-09:15[,S,F,F,P,C,120.70,120.70
04/01/2023,09:30,[09:15-09:30[,S,F,F,P,C,120.70,120.70
04/01/2023,09:45,[09:30-09:45[,S,F,F,P,P,120.70,120.70
04/01/2023,10:00,[09:45-10:00[,S,F,F,P,P,120.70,120.70
04/01/2023,10:15,[10:00-10:15[,S,F,F,P,P,96.77,96.77
04/01/2023,10:30,[10:15-10:30[,S,F,F,P,P,96.77,96.77
04/01/2023,10:45,[10:30-10:45[,S,F,F,C,P,96.77,96.77
04/01/2023,11:00,[10:45-11:00[,S,F,F,C,P,96.77,96.77
04/01/2023,11:15,[11:00-11:15[,S,F,F,C,P,105.03,105.03
04/01/2023,11:30,[11:15-11:30[,S,F,F,C,P,105.03,105.03
04/01/2023,11:45,[11:30-11:45[,S,F,F,C,P,105.03,105.03
04/01/2023,12:00,[11:45-12:00[,S,F,F,C,P,105.03,105.03
04/01/2023,12:15,[12:00-12:15[,S,F,F,C,C,106.00,106.00
04/01/2023,12:30,[12:15-12:30[,S,F,F,C,C,106.00,106.00
04/01/2023,12:45,[12:30-12:45[,S,F,F,C,C,106.00,106.00
04/01/2023,13:00,[12:45-13:00[,S,F,F,C,C,106.00,106.00
04/01/2023,13:15,[13:00-13:15[,S,F,F,C,C,105.07,105.07
04/01/2023,13:30,[13:15-13:30[,S,F,F,C,C,105.07,105.07
04/01/2023,13:45,[13:30-13:45[,S,F,F,C,C,105.07,105.07
04/01/2023,14:00,[13:45-14:00[,S,F,F,C,C,105.07,105.07
04/01/2023,14:15,[14:00-14:15[,S,F,F,C,C,103.90,103.90
04/01/2023,14:30,[14:15-14:30[,S,F,F,C,C,103.90,103.90
04/01/2023,14:45,[14:30-14:45[,S,F,F,C,C,103.90,103.90
04/01/2023,15:00,[14:45-15:00[,S,F,F,C,C,103.90,103.90
04/01/2023,15:15,[15:00-15:15[,S,F,F,C,C,107.98,107.98
04/01/2023,15:30,[15:15-15:30[,S,F,F,C,C,107.98,107.98
04/01/2023,15:45,[15:30-15:45[,S,F,F,C,C,107.98,107.98
04/01/2023,16:00,[15:45-16:00[,S,F,F,C,C,107.98,107.98
04/01/2023,16:15,[16:00-16:15[,S,F,F,C,C,129.82,129.82
04/01/2023,16:30,[16:15-16:30[,S,F,F,C,C,129.82,129.82
04/01/2023,16:45,[16:30-16:45[,S,F,F,C,C,129.82,129.82
04/01/2023,17:00,[16:45-17:00[,S,F,F,C,C,129.82,129.82
04/01/2023,17:15,[17:00-17:15[,S,F,F,C,C,167.29,167.29
