dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2023,00:15,[00:00-00:15[,2183.2,3391.3,0.0,385.8,0.0,0.0,133.1,0.0,27.2,0.0,1469.9,58.7,0.0,0.0,4581.3
01/01/2023,00:30,[00:15-00:30[,2080.7,3413.3,0.0,384.6,0.0,0.0,133.4,0.0,26.9,0.0,1339.7,139.3,0.0,0.0,4548.9
01/01/2023,00:45,[00:30-00:45[,2065.6,3419.4,0.0,383.6,0.0,0.0,133.2,0.0,26.7,0.0,1337.1,151.3,0.0,0.0,4528.7
01/01/2023,01:00,[00:45-01:00[,1938.3,3444.4,0.0,387.7,0.0,0.0,133.5,0.0,28.0,0.0,1250.9,158.8,0.0,0.0,4509.4
01/01/2023,01:15,[01:00-01:15[,1583.3,3511.1,0.0,385.5,0.0,0.0,133.3,0.0,27.1,0.0,890.9,265.4,0.0,0.0,4470.0
01/01/2023,01:30,[01:15-01:30[,1513.1,3546.8,0.0,388.4,0.0,0.0,133.4,0.0,28.1,0.0,811.9,351.2,0.0,0.0,4432.2
01/01/2023,01:45,[01:30-01:45[,1477.7,3568.6,0.0,372.3,0.0,0.0,133.4,0.0,25.6,0.0,760.9,422.5,0.0,0.0,4379.5
01/01/2023,02:00,[01:45-02:00[,1367.6,3600.5,0.0,379.1,0.0,0.0,133.3,0.0,29.3,0.0,666.9,520.8,0.0,0.0,4307.3
01/01/2023,02:15,[02:00-02:15[,1261.3,3586.2,0.0,376.4,0.0,0.0,133.2,0.0,28.5,0.0,414.0,717.2,0.0,0.0,4237.0
01/01/2023,02:30,[02:15-02:30[,1214.0,3609.9,0.0,373.0,0.0,0.0,133.4,0.0,27.2,0.0,444.6,717.6,0.0,0.0,4179.4
01/01/2023,02:45,[02:30-02:45[,1200.5,3675.4,0.0,373.7,0.0,0.0,133.3,0.0,28.5,0.0,438.7,844.1,0.0,0.0,4111.7
01/01/2023,03:00,[02:45-03:00[,1172.4,3820.9,0.0,376.3,0.0,0.0,133.1,0.0,29.5,0.0,516.9,940.0,0.0,0.0,4058.2
01/01/2023,03:15,[03:00-03:15[,1196.5,3924.2,0.0,373.0,0.0,0.0,133.4,0.0,26.2,0.0,679.6,939.7,0.0,0.0,4016.5
01/01/2023,03:30,[03:15-03:30[,1202.2,4054.4,0.0,370.6,0.0,0.0,133.4,0.0,26.3,0.0,662.3,1130.3,0.0,0.0,3976.4
01/01/2023,03:45,[03:30-03:45[,1177.3,4125.2,0.0,372.8,0.0,0.0,133.9,0.0,26.0,0.0,721.2,1159.3,0.0,0.0,3935.5
01/01/2023,04:00,[03:45-04:00[,1160.4,4192.3,0.0,372.9,0.0,0.0,133.8,0.0,25.8,0.0,720.7,1251.8,0.0,0.0,3894.5
01/01/2023,04:15,[04:00-04:15[,981.0,4144.8,0.0,373.7,0.0,0.0,133.2,0.0,26.6,0.0,433.0,1359.6,0.0,0.0,3847.9
01/01/2023,04:30,[04:15-04:30[,902.2,4077.5,0.0,369.7,0.0,0.0,133.0,0.0,25.9,0.0,310.4,1359.2,0.0,0.0,3818.7
01/01/2023,04:45,[04:30-04:45[,896.5,3925.9,0.0,369.9,0.0,0.0,132.8,0.0,26.7,0.0,183.5,1358.0,0.0,0.0,3791.3
01/01/2023,05:00,[04:45-05:00[,890.1,3926.3,0.0,371.4,0.0,0.0,132.8,0.0,24.7,0.0,220.2,1358.4,0.0,0.0,3747.4
01/01/2023,05:15,[05:00-05:15[,916.4,3907.1,0.0,373.6,0.0,0.0,132.9,0.0,24.1,0.0,252.6,1361.2,0.0,0.0,3720.8
01/01/2023,05:30,[05:15-05:30[,915.3,3894.7,0.0,371.7,0.0,0.0,132.8,0.0,23.0,0.0,258.5,1360.9,0.0,0.0,3699.2
01/01/2023,05:45,[05:30-05:45[,907.2,3904.7,0.0,373.1,0.0,0.0,132.9,0.0,24.2,0.0,279.1,1360.8,0.0,0.0,3683.7
01/01/2023,06:00,[05:45-06:00[,912.2,3842.9,0.0,371.4,0.0,0.0,133.1,0.0,24.1,0.0,233.2,1361.1,0.0,0.0,3670.1
