dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2017,07:30,[07:15-07:30[,S,V,V,V,V,46.10,44.22
01/01/2017,07:45,[07:30-07:45[,S,V,V,V,V,46.10,44.22
01/01/2017,08:00,[07:45-08:00[,S,V,V,V,V,46.10,44.22
01/01/2017,08:15,[08:00-08:15[,S,F,V,C,V,45.13,45.13
01/01/2017,08:30,[08:15-08:30[,S,F,V,C,V,45.13,45.13
01/01/2017,08:45,[08:30-08:45[,S,F,V,C,V,45.13,45.13
01/01/2017,09:00,[08:45-09:00[,S,F,V,C,V,45.13,45.13
01/01/2017,09:15,[09:00-09:15[,S,F,V,P,V,46.23,46.23
01/01/2017,09:30,[09:15-09:30[,S,F,V,P,V,46.23,46.23
01/01/2017,09:45,[09:30-09:45[,S,F,V,P,V,46.23,46.23
01/01/2017,10:00,[09:45-10:00[,S,F,V,P,V,46.23,46.23
01/01/2017,10:15,[10:00-10:15[,S,F,V,P,V,47.91,47.91
01/01/2017,10:30,[10:15-10:30[,S,F,V,P,V,47.91,47.91
01/01/2017,10:45,[10:30-10:45[,S,F,V,C,V,47.91,47.91
01/01/2017,11:00,[10:45-11:00[,S,F,V,C,V,47.91,47.91
01/01/2017,11:15,[11:00-11:15[,S,F,V,C,V,49.57,49.57
01/01/2017,11:30,[11:15-11:30[,S,F,V,C,V,49.57,49.57
01/01/2017,11:45,[11:30-11:45[,S,F,V,C,V,49.57,49.57
01/01/2017,12:00,[11:45-12:00[,S,F,V,C,V,49.57,49.57
01/01/2017,12:15,[12:00-12:15[,S,F,V,C,V,48.69,48.69
01/01/2017,12:30,[12:15-12:30[,S,F,V,C,V,48.69,48.69
01/01/2017,12:45,[12:30-12:45[,S,F,V,C,V,48.69,48.69
01/01/2017,13:00,[12:45-13:00[,S,F,V,C,V,48.69,48.69
01/01/2017,13:15,[13:00-13:15[,S,F,V,C,V,47.20,47.20
01/01/2017,13:30,[13:15-13:30[,S,F,V,C,V,47.20,47.20
01/01/2017,13:45,[13:30-13:45[,S,F,V,C,V,47.20,47.20
01/01/2017,14:00,[13:45-14:00[,S,F,V,C,V,47.20,47.20
01/01/2017,14:15,[14:00-14:15[,S,F,V,C,V,46.51,46.51
01/01/2017,14:30,[14:15-14:30[,S,F,V,C,V,46.51,46.51
01/01/2017,14:45,[14:30-14:45[,S,F,V,C,V,46.51,46.51
01/01/2017,15:00,[14:45-15:00[,S,F,V,C,V,46.51,46.51
01/01/2017,15:15,[15:00-15:15[,S,F,V,C,V,46.52,46.52
01/01/2017,15:30,[15:15-15:30[,S,F,V,C,V,46.52,46.52
01/01/2017,15:45,[15:30-15:45[,S,F,V,C,V,46.52,46.52
01/01/2017,16:00,[15:45-16:00[,S,F,V,C,V,46.52,46.52
01/01/2017,16:15,[16:00-16:15[,S,F,V,C,V,51.59,51.59
01/01/2017,16:30,[16:15-16:30[,S,F,V,C,V,51.59,51.59
01/01/2017,16:45,[16:30-16:45[,S,F,V,C,V,51.59,51.59
01/01/2017,17:00,[16:45-17:00[,S,F,V,C,V,51.59,51.59
01/01/2017,17:15,[17:00-17:15[,S,F,V,C,V,59.07,59.07
01/01/2017,17:30,[17:15-17:30[,S,F,V,C,V,59.07,59.07
01/01/2017,17:45,[17:30-17:45[,S,F,V,C,V,59.07,59.07
01/01/2017,18:00,[17:45-18:00[,S,F,V,C,V,59.07,59.07
01/01/2017,18:15,[18:00-18:15[,S,F,V,P,V,62.10,62.10
01/01/2017,18:30,[18:15-18:30[,S,F,V,P,V,62.10,62.10
01/01/2017,18:45,[18:30-18:45[,S,F,V,P,V,62.10,62.10
01/01/2017,19:00,[18:45-19:00[,S,F,V,P,V,62.10,62.10
01/01/2017,19:15,[19:00-19:15[,S,F,V,P,V,64.20,64.20
01/01/2017,19:30,[19:15-19:30[,S,F,V,P,V,64.20,64.20
01/01/2017,19:45,[19:30-19:45[,S,F,V,P,V,64.20,64.20
01/01/2017,20:00,[19:45-20:00[,S,F,V,P,V,64.20,64.20
01/01/2017,20:15,[20:00-20:15[,S,F,V,P,V,60.69,60.69
01/01/2017,20:30,[20:15-20:30[,S,F,V,P,V,60.69,60.69
01/01/2017,20:45,[20:30-20:45[,S,F,V,C,V,60.69,60.69
01/01/2017,21:00,[20:45-21:00[,S,F,V,C,V,60.69,60.69
01/01/2017,21:15,[21:00-21:15[,S,F,V,C,V,59.07,59.07
01/01/2017,21:30,[21:15-21:30[,S,F,V,C,V,59.07,59.07
01/01/2017,21:45,[21:30-21:45[,S,F,V,C,V,59.07,59.07
01/01/2017,22:00,[21:45-22:00[,S,F,V,C,V,59.07,59.07
01/01/2017,22:15,[22:00-22:15[,S,V,V,V,V,52.00,52.00
01/01/2017,22:30,[22:15-22:30[,S,V,V,V,V,52.00,52.00
01/01/2017,22:45,[22:30-22:45[,S,V,V,V,V,52.00,52.00
01/01/2017,23:00,[22:45-23:00[,S,V,V,V,V,52.00,52.00
01/01/2017,23:15,[23:00-23:15[,S,V,V,V,V,54.99,54.99
01/01/2017,23:30,[23:15-23:30[,S,V,V,V,V,54.99,54.99
01/01/2017,23:45,[23:30-23:45[,S,V,V,V,V,54.99,54.99
01/01/2017,23:59,[23:45-00:00[,S,V,V,V,V,54.99,54.99
02/01/2017,00:15,[00:00-00:15[,S,V,V,V,V,50.18,50.18
02/01/2017,00:30,[00:15-00:30[,S,V,V,V,V,50.18,50.18
02/01/2017,00:45,[00:30-00:45[,S,V,V,V,V,50.18,50.18
02/01/2017,01:00,[00:45-01:00[,S,V,V,V,V,50.18,50.18
02/01/2017,01:15,[01:00-01:15[,S,V,V,V,V,47.10,47.10
02/01/2017,01:30,[01:15-01:30[,S,V,V,V,V,47.10,47.10
02/01/2017,01:45,[01:30-01:45[,S,V,V,V,V,47.10,47.10
02/01/2017,02:00,[01:45-02:00[,S,V,V,V,V,47.10,47.10
02/01/2017,02:15,[02:00-02:15[,S,V,V,V,V,45.78,45.78
02/01/2017,02:30,[02:15-02:30[,S,V,V,V,V,45.78,45.78
02/01/2017,02:45,[02:30-02:45[,S,V,V,V,V,45.78,45.78
02/01/2017,03:00,[02:45-03:00[,S,V,V,V,V,45.78,45.78
02/01/2017,03:15,[03:00-03:15[,S,V,V,V,V,44.99,44.99
02/01/2017,03:30,[03:15-03:30[,S,V,V,V,V,44.99,44.99
02/01/2017,03:45,[03:30-03:45[,S,V,V,V,V,44.99,44.99
02/01/2017,04:00,[03:45-04:00[,S,V,V,V,V,44.99,44.99
02/01/2017,04:15,[04:00-04:15[,S,V,V,V,V,46.90,46.90
02/01/2017,04:30,[04:15-04:30[,S,V,V,V,V,46.90,46.90
02/01/2017,04:45,[04:30-04:45[,S,V,V,V,V,46.90,46.90
02/01/2017,05:00,[04:45-05:00[,S,V,V,V,V,46.90,46.90
02/01/2017,05:15,[05:00-05:15[,S,V,V,V,V,50.24,50.24
02/01/2017,05:30,[05:15-05:30[,S,V,V,V,V,50.24,50.24
02/01/2017,05:45,[05:30-05:45[,S,V,V,V,V,50.24,50.24
02/01/2017,06:00,[05:45-06:00[,S,V,V,V,V,50.24,50.24
02/01/2017,06:15,[06:00-06:15[,S,V,V,V,V,59.07,59.07
02/01/2017,06:30,[06:15-06:30[,S,V,V,V,V,59.07,59.07
02/01/2017,06:45,[06:30-06:45[,S,V,V,V,V,59.07,59.07
02/01/2017,07:00,[06:45-07:00[,S,V,V,V,V,59.07,59.07
02/01/2017,07:15,[07:00-07:15[,S,V,F,V,C,62.10,64.98
02/01/2017,07:30,[07:15-07:30[,S,V,F,V,C,62.10,64.98
02/01/2017,07:45,[07:30-07:45[,S,V,F,V,C,62.10,64.98
02/01/2017,08:00,[07:45-08:00[,S,V,F,V,C,62.10,64.98
02/01/2017,08:15,[08:00-08:15[,S,F,F,C,C,65.02,65.02
02/01/2017,08:30,[08:15-08:30[,S,F,F,C,C,65.02,65.02
02/01/2017,08:45,[08:30-08:45[,S,F,F,C,C,65.02,65.02
02/01/2017,09:00,[08:45-09:00[,S,F,F,C,C,65.02,65.02
02/01/2017,09:15,[09:00-09:15[,S,F,F,P,C,65.69,68.49
02/01/2017,09:30,[09:15-09:30[,S,F,F,P,C,65.69,68.49
02/01/2017,09:45,[09:30-09:45[,S,F,F,P,P,65.69,68.49
02/01/2017,10:00,[09:45-10:00[,S,F,F,P,P,65.69,68.49
02/01/2017,10:15,[10:00-10:15[,S,F,F,P,P,65.99,65.99
02/01/2017,10:30,[10:15-10:30[,S,F,F,P,P,65.99,65.99
02/01/2017,10:45,[10:30-10:45[,S,F,F,C,P,65.99,65.99
02/01/2017,11:00,[10:45-11:00[,S,F,F,C,P,65.99,65.99
02/01/2017,11:15,[11:00-11:15[,S,F,F,C,P,65.75,65.75
02/01/2017,11:30,[11:15-11:30[,S,F,F,C,P,65.75,65.75
02/01/2017,11:45,[11:30-11:45[,S,F,F,C,P,65.75,65.75
02/01/2017,12:00,[11:45-12:00[,S,F,F,C,P,65.75,65.75
02/01/2017,12:15,[12:00-12:15[,S,F,F,C,C,64.98,64.98
02/01/2017,12:30,[12:15-12:30[,S,F,F,C,C,64.98,64.98
02/01/2017,12:45,[12:30-12:45[,S,F,F,C,C,64.98,64.98
02/01/2017,13:00,[12:45-13:00[,S,F,F,C,C,64.98,64.98
02/01/2017,13:15,[13:00-13:15[,S,F,F,C,C,61.19,61.19
02/01/2017,13:30,[13:15-13:30[,S,F,F,C,C,61.19,61.19
02/01/2017,13:45,[13:30-13:45[,S,F,F,C,C,61.19,61.19
02/01/2017,14:00,[13:45-14:00[,S,F,F,C,C,61.19,61.19
02/01/2017,14:15,[14:00-14:15[,S,F,F,C,C,59.71,59.71
02/01/2017,14:30,[14:15-14:30[,S,F,F,C,C,59.71,59.71
02/01/2017,14:45,[14:30-14:45[,S,F,F,C,C,59.71,59.71
02/01/2017,15:00,[14:45-15:00[,S,F,F,C,C,59.71,59.71
02/01/2017,15:15,[15:00-15:15[,S,F,F,C,C,60.96,60.96
02/01/2017,15:30,[15:15-15:30[,S,F,F,C,C,60.96,60.96
02/01/2017,15:45,[15:30-15:45[,S,F,F,C,C,60.96,60.96
02/01/2017,16:00,[15:45-16:00[,S,F,F,C,C,60.96,60.96
02/01/2017,16:15,[16:00-16:15[,S,F,F,C,C,65.79,69.19
02/01/2017,16:30,[16:15-16:30[,S,F,F,C,C,65.79,69.19
02/01/2017,16:45,[16:30-16:45[,S,F,F,C,C,65.79,69.19
02/01/2017,17:00,[16:45-17:00[,S,F,F,C,C,65.79,69.19
02/01/2017,17:15,[17:00-17:15[,S,F,F,C,C,66.19,72.15
02/01/2017,17:30,[17:15-17:30[,S,F,F,C,C,66.19,72.15
02/01/2017,17:45,[17:30-17:45[,S,F,F,C,C,66.19,72.15
02/01/2017,18:00,[17:45-18:00[,S,F,F,C,C,66.19,72.15
02/01/2017,18:15,[18:00-18:15[,S,F,F,P,C,66.69,73.20
02/01/2017,18:30,[18:15-18:30[,S,F,F,P,C,66.69,73.20
02/01/2017,18:45,[18:30-18:45[,S,F,F,P,P,66.69,73.20
02/01/2017,19:00,[18:45-19:00[,S,F,F,P,P,66.69,73.20
02/01/2017,19:15,[19:00-19:15[,S,F,F,P,P,66.69,70.11
02/01/2017,19:30,[19:15-19:30[,S,F,F,P,P,66.69,70.11
02/01/2017,19:45,[19:30-19:45[,S,F,F,P,P,66.69,70.11
02/01/2017,20:00,[19:45-20:00[,S,F,F,P,P,66.69,70.11
02/01/2017,20:15,[20:00-20:15[,S,F,F,P,P,64.98,64.98
02/01/2017,20:30,[20:15-20:30[,S,F,F,P,P,64.98,64.98
02/01/2017,20:45,[20:30-20:45[,S,F,F,C,P,64.98,64.98
02/01/2017,21:00,[20:45-21:00[,S,F,F,C,P,64.98,64.98
02/01/2017,21:15,[21:00-21:15[,S,F,F,C,C,60.10,60.10
02/01/2017,21:30,[21:15-21:30[,S,F,F,C,C,60.10,60.10
02/01/2017,21:45,[21:30-21:45[,S,F,F,C,C,60.10,60.10
02/01/2017,22:00,[21:45-22:00[,S,F,F,C,C,60.10,60.10
02/01/2017,22:15,[22:00-22:15[,S,V,F,V,C,58.78,58.78
02/01/2017,22:30,[22:15-22:30[,S,V,F,V,C,58.78,58.78
02/01/2017,22:45,[22:30-22:45[,S,V,F,V,C,58.78,58.78
02/01/2017,23:00,[22:45-23:00[,S,V,F,V,C,58.78,58.78
02/01/2017,23:15,[23:00-23:15[,S,V,F,V,C,54.68,54.68
02/01/2017,23:30,[23:15-23:30[,S,V,F,V,C,54.68,54.68
02/01/2017,23:45,[23:30-23:45[,S,V,F,V,C,54.68,54.68
02/01/2017,23:59,[23:45-00:00[,S,V,F,V,C,54.68,54.68
03/01/2017,00:15,[00:00-00:15[,S,V,V,V,V,52.74,52.74
03/01/2017,00:30,[00:15-00:30[,S,V,V,V,V,52.74,52.74
03/01/2017,00:45,[00:30-00:45[,S,V,V,V,V,52.74,52.74
03/01/2017,01:00,[00:45-01:00[,S,V,V,V,V,52.74,52.74
03/01/2017,01:15,[01:00-01:15[,S,V,V,V,V,49.25,49.25
03/01/2017,01:30,[01:15-01:30[,S,V,V,V,V,49.25,49.25
03/01/2017,01:45,[01:30-01:45[,S,V,V,V,V,49.25,49.25
03/01/2017,02:00,[01:45-02:00[,S,V,V,V,V,49.25,49.25
03/01/2017,02:15,[02:00-02:15[,S,V,V,V,V,45.00,45.00
03/01/2017,02:30,[02:15-02:30[,S,V,V,V,V,45.00,45.00
03/01/2017,02:45,[02:30-02:45[,S,V,V,V,V,45.00,45.00
03/01/2017,03:00,[02:45-03:00[,S,V,V,V,V,45.00,45.00
03/01/2017,03:15,[03:00-03:15[,S,V,V,V,V,45.18,45.18
03/01/2017,03:30,[03:15-03:30[,S,V,V,V,V,45.18,45.18
03/01/2017,03:45,[03:30-03:45[,S,V,V,V,V,45.18,45.18
03/01/2017,04:00,[03:45-04:00[,S,V,V,V,V,45.18,45.18
03/01/2017,04:15,[04:00-04:15[,S,V,V,V,V,49.25,49.25
03/01/2017,04:30,[04:15-04:30[,S,V,V,V,V,49.25,49.25
03/01/2017,04:45,[04:30-04:45[,S,V,V,V,V,49.25,49.25
03/01/2017,05:00,[04:45-05:00[,S,V,V,V,V,49.25,49.25
03/01/2017,05:15,[05:00-05:15[,S,V,V,V,V,57.65,57.65
03/01/2017,05:30,[05:15-05:30[,S,V,V,V,V,57.65,57.65
03/01/2017,05:45,[05:30-05:45[,S,V,V,V,V,57.65,57.65
03/01/2017,06:00,[05:45-06:00[,S,V,V,V,V,57.65,57.65
03/01/2017,06:15,[06:00-06:15[,S,V,V,V,V,70.51,70.51
03/01/2017,06:30,[06:15-06:30[,S,V,V,V,V,70.51,70.51
03/01/2017,06:45,[06:30-06:45[,S,V,V,V,V,70.51,70.51
03/01/2017,07:00,[06:45-07:00[,S,V,V,V,V,70.51,70.51
03/01/2017,07:15,[07:00-07:15[,S,V,F,V,C,71.61,71.61
03/01/2017,07:30,[07:15-07:30[,S,V,F,V,C,71.61,71.61
03/01/2017,07:45,[07:30-07:45[,S,V,F,V,C,71.61,71.61
03/01/2017,08:00,[07:45-08:00[,S,V,F,V,C,71.61,71.61
03/01/2017,08:15,[08:00-08:15[,S,F,F,C,C,72.69,72.69
03/01/2017,08:30,[08:15-08:30[,S,F,F,C,C,72.69,72.69
03/01/2017,08:45,[08:30-08:45[,S,F,F,C,C,72.69,72.69
03/01/2017,09:00,[08:45-09:00[,S,F,F,C,C,72.69,72.69
03/01/2017,09:15,[09:00-09:15[,S,F,F,P,C,73.33,73.33
03/01/2017,09:30,[09:15-09:30[,S,F,F,P,C,73.33,73.33
03/01/2017,09:45,[09:30-09:45[,S,F,F,P,P,73.33,73.33
03/01/2017,10:00,[09:45-10:00[,S,F,F,P,P,73.33,73.33
03/01/2017,10:15,[10:00-10:15[,S,F,F,P,P,73.31,73.31
03/01/2017,10:30,[10:15-10:30[,S,F,F,P,P,73.31,73.31
03/01/2017,10:45,[10:30-10:45[,S,F,F,C,P,73.31,73.31
03/01/2017,11:00,[10:45-11:00[,S,F,F,C,P,73.31,73.31
03/01/2017,11:15,[11:00-11:15[,S,F,F,C,P,72.71,72.71
03/01/2017,11:30,[11:15-11:30[,S,F,F,C,P,72.71,72.71
03/01/2017,11:45,[11:30-11:45[,S,F,F,C,P,72.71,72.71
03/01/2017,12:00,[11:45-12:00[,S,F,F,C,P,72.71,72.71
03/01/2017,12:15,[12:00-12:15[,S,F,F,C,C,71.69,71.69
03/01/2017,12:30,[12:15-12:30[,S,F,F,C,C,71.69,71.69
03/01/2017,12:45,[12:30-12:45[,S,F,F,C,C,71.69,71.69
03/01/2017,13:00,[12:45-13:00[,S,F,F,C,C,71.69,71.69
03/01/2017,13:15,[13:00-13:15[,S,F,F,C,C,70.51,70.51
03/01/2017,13:30,[13:15-13:30[,S,F,F,C,C,70.51,70.51
03/01/2017,13:45,[13:30-13:45[,S,F,F,C,C,70.51,70.51
03/01/2017,14:00,[13:45-14:00[,S,F,F,C,C,70.51,70.51
03/01/2017,14:15,[14:00-14:15[,S,F,F,C,C,69.94,69.94
03/01/2017,14:30,[14:15-14:30[,S,F,F,C,C,69.94,69.94
03/01/2017,14:45,[14:30-14:45[,S,F,F,C,C,69.94,69.94
03/01/2017,15:00,[14:45-15:00[,S,F,F,C,C,69.94,69.94
03/01/2017,15:15,[15:00-15:15[,S,F,F,C,C,71.11,71.11
03/01/2017,15:30,[15:15-15:30[,S,F,F,C,C,71.11,71.11
03/01/2017,15:45,[15:30-15:45[,S,F,F,C,C,71.11,71.11
03/01/2017,16:00,[15:45-16:00[,S,F,F,C,C,71.11,71.11
03/01/2017,16:15,[16:00-16:15[,S,F,F,C,C,72.76,72.76
03/01/2017,16:30,[16:15-16:30[,S,F,F,C,C,72.76,72.76
03/01/2017,16:45,[16:30-16:45[,S,F,F,C,C,72.76,72.76
03/01/2017,17:00,[16:45-17:00[,S,F,F,C,C,72.76,72.76
03/01/2017,17:15,[17:00-17:15[,S,F,F,C,C,73.69,73.69
03/01/2017,17:30,[17:15-17:30[,S,F,F,C,C,73.69,73.69
03/01/2017,17:45,[17:30-17:45[,S,F,F,C,C,73.69,73.69
03/01/2017,18:00,[17:45-18:00[,S,F,F,C,C,73.69,73.69
03/01/2017,18:15,[18:00-18:15[,S,F,F,P,C,74.29,74.29
03/01/2017,18:30,[18:15-18:30[,S,F,F,P,C,74.29,74.29
03/01/2017,18:45,[18:30-18:45[,S,F,F,P,P,74.29,74.29
03/01/2017,19:00,[18:45-19:00[,S,F,F,P,P,74.29,74.29
03/01/2017,19:15,[19:00-19:15[,S,F,F,P,P,74.90,74.90
03/01/2017,19:30,[19:15-19:30[,S,F,F,P,P,74.90,74.90
03/01/2017,19:45,[19:30-19:45[,S,F,F,P,P,74.90,74.90
03/01/2017,20:00,[19:45-20:00[,S,F,F,P,P,74.90,74.90
03/01/2017,20:15,[20:00-20:15[,S,F,F,P,P,71.59,71.59
03/01/2017,20:30,[20:15-20:30[,S,F,F,P,P,71.59,71.59
03/01/2017,20:45,[20:30-20:45[,S,F,F,C,P,71.59,71.59
03/01/2017,21:00,[20:45-21:00[,S,F,F,C,P,71.59,71.59
03/01/2017,21:15,[21:00-21:15[,S,F,F,C,C,68.73,68.73
03/01/2017,21:30,[21:15-21:30[,S,F,F,C,C,68.73,68.73
03/01/2017,21:45,[21:30-21:45[,S,F,F,C,C,68.73,68.73
03/01/2017,22:00,[21:45-22:00[,S,F,F,C,C,68.73,68.73
03/01/2017,22:15,[22:00-22:15[,S,V,F,V,C,67.42,67.42
03/01/2017,22:30,[22:15-22:30[,S,V,F,V,C,67.42,67.42
03/01/2017,22:45,[22:30-22:45[,S,V,F,V,C,67.42,67.42
03/01/2017,23:00,[22:45-23:00[,S,V,F,V,C,67.42,67.42
03/01/2017,23:15,[23:00-23:15[,S,V,F,V,C,62.69,62.69
03/01/2017,23:30,[23:15-23:30[,S,V,F,V,C,62.69,62.69
03/01/2017,23:45,[23:30-23:45[,S,V,F,V,C,62.69,62.69
03/01/2017,23:59,[23:45-00:00[,S,V,F,V,C,62.69,62.69
04/01/2017,00:15,[00:00-00:15[,S,V,V,V,V,56.04,56.04
04/01/2017,00:30,[00:15-00:30[,S,V,V,V,V,56.04,56.04
04/01/2017,00:45,[00:30-00:45[,S,V,V,V,V,56.04,56.04
04/01/2017,01:00,[00:45-01:00[,S,V,V,V,V,56.04,56.04
04/01/2017,01:15,[01:00-01:15[,S,V,V,V,V,54.10,54.10
04/01/2017,01:30,[01:15-01:30[,S,V,V,V,V,54.10,54.10
04/01/2017,01:45,[01:30-01:45[,S,V,V,V,V,54.10,54.10
04/01/2017,02:00,[01:45-02:00[,S,V,V,V,V,54.10,54.10
04/01/2017,02:15,[02:00-02:15[,S,V,V,V,V,53.60,52.00
04/01/2017,02:30,[02:15-02:30[,S,V,V,V,V,53.60,52.00
04/01/2017,02:45,[02:30-02:45[,S,V,V,V,V,53.60,52.00
04/01/2017,03:00,[02:45-03:00[,S,V,V,V,V,53.60,52.00
04/01/2017,03:15,[03:00-03:15[,S,V,V,V,V,53.60,51.36
04/01/2017,03:30,[03:15-03:30[,S,V,V,V,V,53.60,51.36
04/01/2017,03:45,[03:30-03:45[,S,V,V,V,V,53.60,51.36
04/01/2017,04:00,[03:45-04:00[,S,V,V,V,V,53.60,51.36
04/01/2017,04:15,[04:00-04:15[,S,V,V,V,V,53.60,53.02
04/01/2017,04:30,[04:15-04:30[,S,V,V,V,V,53.60,53.02
04/01/2017,04:45,[04:30-04:45[,S,V,V,V,V,53.60,53.02
04/01/2017,05:00,[04:45-05:00[,S,V,V,V,V,53.60,53.02
04/01/2017,05:15,[05:00-05:15[,S,V,V,V,V,62.40,62.40
04/01/2017,05:30,[05:15-05:30[,S,V,V,V,V,62.40,62.40
04/01/2017,05:45,[05:30-05:45[,S,V,V,V,V,62.40,62.40
04/01/2017,06:00,[05:45-06:00[,S,V,V,V,V,62.40,62.40
04/01/2017,06:15,[06:00-06:15[,S,V,V,V,V,72.32,72.32
04/01/2017,06:30,[06:15-06:30[,S,V,V,V,V,72.32,72.32
04/01/2017,06:45,[06:30-06:45[,S,V,V,V,V,72.32,72.32
04/01/2017,07:00,[06:45-07:00[,S,V,V,V,V,72.32,72.32
04/01/2017,07:15,[07:00-07:15[,S,V,F,V,C,73.01,73.01
04/01/2017,07:30,[07:15-07:30[,S,V,F,V,C,73.01,73.01
04/01/2017,07:45,[07:30-07:45[,S,V,F,V,C,73.01,73.01
04/01/2017,08:00,[07:45-08:00[,S,V,F,V,C,73.01,73.01
04/01/2017,08:15,[08:00-08:15[,S,F,F,C,C,73.00,73.00
04/01/2017,08:30,[08:15-08:30[,S,F,F,C,C,73.00,73.00
04/01/2017,08:45,[08:30-08:45[,S,F,F,C,C,73.00,73.00
04/01/2017,09:00,[08:45-09:00[,S,F,F,C,C,73.00,73.00
04/01/2017,09:15,[09:00-09:15[,S,F,F,P,C,72.85,72.85
04/01/2017,09:30,[09:15-09:30[,S,F,F,P,C,72.85,72.85
04/01/2017,09:45,[09:30-09:45[,S,F,F,P,P,72.85,72.85
04/01/2017,10:00,[09:45-10:00[,S,F,F,P,P,72.85,72.85
04/01/2017,10:15,[10:00-10:15[,S,F,F,P,P,72.51,72.51
04/01/2017,10:30,[10:15-10:30[,S,F,F,P,P,72.51,72.51
04/01/2017,10:45,[10:30-10:45[,S,F,F,C,P,72.51,72.51
04/01/2017,11:00,[10:45-11:00[,S,F,F,C,P,72.51,72.51
04/01/2017,11:15,[11:00-11:15[,S,F,F,C,P,71.72,71.72
04/01/2017,11:30,[11:15-11:30[,S,F,F,C,P,71.72,71.72
04/01/2017,11:45,[11:30-11:45[,S,F,F,C,P,71.72,71.72
04/01/2017,12:00,[11:45-12:00[,S,F,F,C,P,71.72,71.72
04/01/2017,12:15,[12:00-12:15[,S,F,F,C,C,71.59,71.59
04/01/2017,12:30,[12:15-12:30[,S,F,F,C,C,71.59,71.59
04/01/2017,12:45,[12:30-12:45[,S,F,F,C,C,71.59,71.59
04/01/2017,13:00,[12:45-13:00[,S,F,F,C,C,71.59,71.59
04/01/2017,13:15,[13:00-13:15[,S,F,F,C,C,69.00,69.00
04/01/2017,13:30,[13:15-13:30[,S,F,F,C,C,69.00,69.00
04/01/2017,13:45,[13:30-13:45[,S,F,F,C,C,69.00,69.00
04/01/2017,14:00,[13:45-14:00[,S,F,F,C,C,69.00,69.00
04/01/2017,14:15,[14:00-14:15[,S,F,F,C,C,67.13,67.13
04/01/2017,14:30,[14:15-14:30[,S,F,F,C,C,67.13,67.13
04/01/2017,14:45,[14:30-14:45[,S,F,F,C,C,67.13,67.13
04/01/2017,15:00,[14:45-15:00[,S,F,F,C,C,67.13,67.13
04/01/2017,15:15,[15:00-15:15[,S,F,F,C,C,68.26,68.26
04/01/2017,15:30,[15:15-15:30[,S,F,F,C,C,68.26,68.26
04/01/2017,15:45,[15:30-15:45[,S,F,F,C,C,68.26,68.26
04/01/2017,16:00,[15:45-16:00[,S,F,F,C,C,68.26,68.26
04/01/2017,16:15,[16:00-16:15[,S,F,F,C,C,72.15,72.15
04/01/2017,16:30,[16:15-16:30[,S,F,F,C,C,72.15,72.15
04/01/2017,16:45,[16:30-16:45[,S,F,F,C,C,72.15,72.15
04/01/2017,17:00,[16:45-17:00[,S,F,F,C,C,72.15,72.15
04/01/2017,17:15,[17:00-17:15[,S,F,F,C,C,73.33,73.33
