dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2015,00:15,[00:00-00:15[,2286.0,517.7,0.0,308.6,0.0,0.0,473.1,1757.2,46.4,19.5,0.0,0.0,0.0,0.0,5396.7
01/01/2015,00:30,[00:15-00:30[,2244.8,518.4,0.0,309.1,0.0,0.0,449.5,1757.6,44.1,50.2,0.0,0.0,0.0,0.0,5361.5
01/01/2015,00:45,[00:30-00:45[,2243.8,502.5,0.0,304.0,0.0,0.0,446.3,1757.2,40.7,37.8,0.0,0.0,0.0,0.0,5320.9
01/01/2015,01:00,[00:45-01:00[,2125.8,513.0,0.0,306.7,0.0,0.0,445.3,1756.4,39.0,108.3,0.0,0.0,0.0,0.0,5282.8
01/01/2015,01:15,[01:00-01:15[,1508.6,535.0,0.0,313.6,0.0,0.0,445.9,1756.0,40.7,638.6,0.0,0.0,0.0,0.0,5225.9
01/01/2015,01:30,[01:15-01:30[,1399.0,547.0,0.0,306.2,0.0,0.0,445.2,1756.4,41.4,690.2,0.0,0.0,0.0,0.0,5172.8
01/01/2015,01:45,[01:30-01:45[,1308.8,561.7,0.0,305.7,0.0,0.0,445.8,1757.6,41.4,690.8,0.0,0.0,0.0,0.0,5094.5
01/01/2015,02:00,[01:45-02:00[,1182.9,560.3,0.0,315.4,0.0,0.0,445.8,1756.8,41.5,713.5,0.0,0.0,0.0,0.0,5002.2
01/01/2015,02:15,[02:00-02:15[,834.4,575.9,0.0,318.7,0.0,0.0,445.9,1756.0,41.6,955.4,0.0,1.2,0.0,0.0,4911.8
01/01/2015,02:30,[02:15-02:30[,785.6,593.5,0.0,320.0,0.0,0.0,445.2,1755.6,41.1,996.5,0.0,103.5,0.0,0.0,4819.4
01/01/2015,02:45,[02:30-02:45[,817.3,591.2,0.0,312.7,0.0,0.0,446.0,1755.6,41.6,988.9,0.0,217.2,0.0,0.0,4720.9
01/01/2015,03:00,[02:45-03:00[,732.2,625.3,0.0,312.0,0.0,0.0,446.8,1757.2,41.0,963.3,0.0,230.3,0.0,0.0,4632.2
01/01/2015,03:15,[03:00-03:15[,634.1,662.8,0.0,313.6,0.0,0.0,447.0,1754.8,41.5,1009.3,0.0,304.2,0.0,0.0,4543.1
01/01/2015,03:30,[03:15-03:30[,544.8,703.6,0.0,313.5,0.0,0.0,447.2,1756.8,40.8,1003.7,0.0,319.6,0.0,0.0,4475.1
01/01/2015,03:45,[03:30-03:45[,545.3,730.9,0.0,317.9,0.0,0.0,447.5,1756.4,40.9,1010.9,0.0,425.7,0.0,0.0,4407.9
01/01/2015,04:00,[03:45-04:00[,561.2,727.9,0.0,316.1,0.0,0.0,448.3,1758.4,40.7,1023.3,0.0,511.1,0.0,0.0,4348.0
01/01/2015,04:15,[04:00-04:15[,591.6,727.9,0.0,319.0,0.0,0.0,447.8,1756.0,40.9,1068.2,0.0,635.6,0.0,0.0,4298.7
01/01/2015,04:30,[04:15-04:30[,556.4,717.1,0.0,317.2,0.0,0.0,447.7,1756.0,40.3,1081.1,0.0,643.9,0.0,0.0,4253.2
01/01/2015,04:45,[04:30-04:45[,543.0,713.5,0.0,314.2,0.0,0.0,447.5,1757.2,40.0,1081.0,0.0,667.3,0.0,0.0,4209.1
01/01/2015,05:00,[04:45-05:00[,556.8,723.5,0.0,315.3,0.0,0.0,447.5,1760.8,40.3,1070.6,0.0,717.4,0.0,0.0,4178.4
01/01/2015,05:15,[05:00-05:15[,732.1,741.9,0.0,317.5,0.0,0.0,447.9,1756.4,40.1,942.1,0.0,806.8,0.0,0.0,4152.4
01/01/2015,05:30,[05:15-05:30[,686.6,778.4,0.0,311.9,0.0,0.0,447.9,1756.8,40.8,932.9,0.0,807.6,0.0,0.0,4129.8
01/01/2015,05:45,[05:30-05:45[,670.9,779.7,0.0,316.3,0.0,0.0,448.2,1758.0,40.5,944.5,0.0,832.2,0.0,0.0,4106.0
01/01/2015,06:00,[05:45-06:00[,687.0,758.7,0.0,319.1,0.0,0.0,448.5,1760.4,41.0,878.0,0.0,789.8,0.0,0.0,4084.5
01/01/2015,06:15,[06:00-06:15[,847.8,746.2,0.0,319.1,0.0,0.0,448.7,1757.2,41.6,375.6,0.0,421.8,0.0,0.0,4098.2
01/01/2015,06:30,[06:15-06:30[,888.8,718.9,0.0,318.5,0.0,0.0,448.5,1757.6,40.4,342.0,0.0,418.2,0.0,0.0,4081.6
01/01/2015,06:45,[06:30-06:45[,888.9,705.9,0.0,323.3,0.0,0.0,449.1,1756.8,40.0,334.4,0.0,417.9,0.0,0.0,4064.6
01/01/2015,07:00,[06:45-07:00[,898.0,731.9,0.0,329.7,0.0,0.0,449.0,1756.4,41.2,341.2,0.0,479.6,0.0,0.0,4050.8
01/01/2015,07:15,[07:00-07:15[,974.1,785.8,0.0,319.4,0.0,0.0,448.4,1754.8,41.4,409.9,0.0,666.6,0.0,0.0,4048.1
01/01/2015,07:30,[07:15-07:30[,1026.3,856.3,0.0,317.9,0.0,0.0,448.6,1684.4,41.8,401.5,0.0,785.7,0.0,0.0,3972.9
01/01/2015,07:45,[07:30-07:45[,980.0,899.7,0.0,322.3,0.0,0.0,449.4,1582.0,41.9,402.8,0.0,785.7,0.0,0.0,3873.1
01/01/2015,08:00,[07:45-08:00[,898.5,921.3,1.0,320.4,0.0,0.0,449.2,1571.2,41.7,390.4,0.0,786.3,0.0,0.0,3789.3
01/01/2015,08:15,[08:00-08:15[,1107.7,896.9,10.2,323.7,0.0,0.0,448.0,1474.4,42.1,293.5,0.0,785.9,0.0,0.0,3792.9
01/01/2015,08:30,[08:15-08:30[,1173.8,857.1,31.0,321.5,0.0,0.0,448.9,1436.0,41.5,276.9,0.0,725.2,0.0,0.0,3843.5
01/01/2015,08:45,[08:30-08:45[,1196.6,824.4,63.5,321.7,0.0,0.0,448.8,1389.2,41.5,279.5,0.0,630.4,0.0,0.0,3917.9
01/01/2015,09:00,[08:45-09:00[,1159.4,799.6,98.9,315.4,0.0,0.0,447.6,1391.2,39.5,224.5,0.0,480.1,0.0,0.0,3980.7
01/01/2015,09:15,[09:00-09:15[,985.4,804.1,134.0,319.5,0.0,0.0,447.1,1383.6,41.4,92.9,0.0,99.5,0.0,0.0,4093.2
