dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2013,20:30,[20:15-20:30[,S,F,F,P,P,58.11,58.11
01/01/2013,20:45,[20:30-20:45[,S,F,F,C,P,58.11,58.11
01/01/2013,21:00,[20:45-21:00[,S,F,F,C,P,58.11,58.11
01/01/2013,21:15,[21:00-21:15[,S,F,F,C,C,58.00,58.00
01/01/2013,21:30,[21:15-21:30[,S,F,F,C,C,58.00,58.00
01/01/2013,21:45,[21:30-21:45[,S,F,F,C,C,58.00,58.00
01/01/2013,22:00,[21:45-22:00[,S,F,F,C,C,58.00,58.00
01/01/2013,22:15,[22:00-22:15[,S,V,F,V,C,48.57,48.57
01/01/2013,22:30,[22:15-22:30[,S,V,F,V,C,48.57,48.57
01/01/2013,22:45,[22:30-22:45[,S,V,F,V,C,48.57,48.57
01/01/2013,23:00,[22:45-23:00[,S,V,F,V,C,48.57,48.57
01/01/2013,23:15,[23:00-23:15[,S,V,F,V,C,44.25,44.25
01/01/2013,23:30,[23:15-23:30[,S,V,F,V,C,44.25,44.25
01/01/2013,23:45,[23:30-23:45[,S,V,F,V,C,44.25,44.25
01/01/2013,23:59,[23:45-00:00[,S,V,F,V,C,44.25,44.25
02/01/2013,00:15,[00:00-00:15[,S,V,V,V,V,29.00,29.00
02/01/2013,00:30,[00:15-00:30[,S,V,V,V,V,29.00,29.00
02/01/2013,00:45,[00:30-00:45[,S,V,V,V,V,29.00,29.00
02/01/2013,01:00,[00:45-01:00[,S,V,V,V,V,29.00,29.00
02/01/2013,01:15,[01:00-01:15[,S,V,V,V,V,21.00,21.00
02/01/2013,01:30,[01:15-01:30[,S,V,V,V,V,21.00,21.00
02/01/2013,01:45,[01:30-01:45[,S,V,V,V,V,21.00,21.00
02/01/2013,02:00,[01:45-02:00[,S,V,V,V,V,21.00,21.00
02/01/2013,02:15,[02:00-02:15[,S,V,V,V,V,21.00,21.00
02/01/2013,02:30,[02:15-02:30[,S,V,V,V,V,21.00,21.00
02/01/2013,02:45,[02:30-02:45[,S,V,V,V,V,21.00,21.00
02/01/2013,03:00,[02:45-03:00[,S,V,V,V,V,21.00,21.00
02/01/2013,03:15,[03:00-03:15[,S,V,V,V,V,21.00,21.00
02/01/2013,03:30,[03:15-03:30[,S,V,V,V,V,21.00,21.00
02/01/2013,03:45,[03:30-03:45[,S,V,V,V,V,21.00,21.00
02/01/2013,04:00,[03:45-04:00[,S,V,V,V,V,21.00,21.00
02/01/2013,04:15,[04:00-04:15[,S,V,V,V,V,21.00,21.00
02/01/2013,04:30,[04:15-04:30[,S,V,V,V,V,21.00,21.00
02/01/2013,04:45,[04:30-04:45[,S,V,V,V,V,21.00,21.00
02/01/2013,05:00,[04:45-05:00[,S,V,V,V,V,21.00,21.00
02/01/2013,05:15,[05:00-05:15[,S,V,V,V,V,22.01,22.01
02/01/2013,05:30,[05:15-05:30[,S,V,V,V,V,22.01,22.01
02/01/2013,05:45,[05:30-05:45[,S,V,V,V,V,22.01,22.01
02/01/2013,06:00,[05:45-06:00[,S,V,V,V,V,22.01,22.01
02/01/2013,06:15,[06:00-06:15[,S,V,V,V,V,42.67,42.67
02/01/2013,06:30,[06:15-06:30[,S,V,V,V,V,42.67,42.67
02/01/2013,06:45,[06:30-06:45[,S,V,V,V,V,42.67,42.67
02/01/2013,07:00,[06:45-07:00[,S,V,V,V,V,42.67,42.67
02/01/2013,07:15,[07:00-07:15[,S,V,F,V,C,44.25,44.25
02/01/2013,07:30,[07:15-07:30[,S,V,F,V,C,44.25,44.25
02/01/2013,07:45,[07:30-07:45[,S,V,F,V,C,44.25,44.25
02/01/2013,08:00,[07:45-08:00[,S,V,F,V,C,44.25,44.25
02/01/2013,08:15,[08:00-08:15[,S,F,F,C,C,50.10,50.10
02/01/2013,08:30,[08:15-08:30[,S,F,F,C,C,50.10,50.10
02/01/2013,08:45,[08:30-08:45[,S,F,F,C,C,50.10,50.10
02/01/2013,09:00,[08:45-09:00[,S,F,F,C,C,50.10,50.10
02/01/2013,09:15,[09:00-09:15[,S,F,F,P,C,50.10,50.10
02/01/2013,09:30,[09:15-09:30[,S,F,F,P,C,50.10,50.10
02/01/2013,09:45,[09:30-09:45[,S,F,F,P,P,50.10,50.10
02/01/2013,10:00,[09:45-10:00[,S,F,F,P,P,50.10,50.10
02/01/2013,10:15,[10:00-10:15[,S,F,F,P,P,50.90,50.90
02/01/2013,10:30,[10:15-10:30[,S,F,F,P,P,50.90,50.90
02/01/2013,10:45,[10:30-10:45[,S,F,F,C,P,50.90,50.90
02/01/2013,11:00,[10:45-11:00[,S,F,F,C,P,50.90,50.90
02/01/2013,11:15,[11:00-11:15[,S,F,F,C,P,58.48,58.48
02/01/2013,11:30,[11:15-11:30[,S,F,F,C,P,58.48,58.48
02/01/2013,11:45,[11:30-11:45[,S,F,F,C,P,58.48,58.48
02/01/2013,12:00,[11:45-12:00[,S,F,F,C,P,58.48,58.48
02/01/2013,12:15,[12:00-12:15[,S,F,F,C,C,58.10,58.10
02/01/2013,12:30,[12:15-12:30[,S,F,F,C,C,58.10,58.10
02/01/2013,12:45,[12:30-12:45[,S,F,F,C,C,58.10,58.10
02/01/2013,13:00,[12:45-13:00[,S,F,F,C,C,58.10,58.10
02/01/2013,13:15,[13:00-13:15[,S,F,F,C,C,56.45,56.45
02/01/2013,13:30,[13:15-13:30[,S,F,F,C,C,56.45,56.45
02/01/2013,13:45,[13:30-13:45[,S,F,F,C,C,56.45,56.45
02/01/2013,14:00,[13:45-14:00[,S,F,F,C,C,56.45,56.45
02/01/2013,14:15,[14:00-14:15[,S,F,F,C,C,51.02,51.02
02/01/2013,14:30,[14:15-14:30[,S,F,F,C,C,51.02,51.02
02/01/2013,14:45,[14:30-14:45[,S,F,F,C,C,51.02,51.02
02/01/2013,15:00,[14:45-15:00[,S,F,F,C,C,51.02,51.02
02/01/2013,15:15,[15:00-15:15[,S,F,F,C,C,52.00,52.00
02/01/2013,15:30,[15:15-15:30[,S,F,F,C,C,52.00,52.00
02/01/2013,15:45,[15:30-15:45[,S,F,F,C,C,52.00,52.00
02/01/2013,16:00,[15:45-16:00[,S,F,F,C,C,52.00,52.00
02/01/2013,16:15,[16:00-16:15[,S,F,F,C,C,60.32,60.32
02/01/2013,16:30,[16:15-16:30[,S,F,F,C,C,60.32,60.32
02/01/2013,16:45,[16:30-16:45[,S,F,F,C,C,60.32,60.32
02/01/2013,17:00,[16:45-17:00[,S,F,F,C,C,60.32,60.32
02/01/2013,17:15,[17:00-17:15[,S,F,F,C,C,69.69,69.69
02/01/2013,17:30,[17:15-17:30[,S,F,F,C,C,69.69,69.69
02/01/2013,17:45,[17:30-17:45[,S,F,F,C,C,69.69,69.69
02/01/2013,18:00,[17:45-18:00[,S,F,F,C,C,69.69,69.69
02/01/2013,18:15,[18:00-18:15[,S,F,F,P,C,70.11,70.11
02/01/2013,18:30,[18:15-18:30[,S,F,F,P,C,70.11,70.11
02/01/2013,18:45,[18:30-18:45[,S,F,F,P,P,70.11,70.11
02/01/2013,19:00,[18:45-19:00[,S,F,F,P,P,70.11,70.11
02/01/2013,19:15,[19:00-19:15[,S,F,F,P,P,68.91,68.91
02/01/2013,19:30,[19:15-19:30[,S,F,F,P,P,68.91,68.91
02/01/2013,19:45,[19:30-19:45[,S,F,F,P,P,68.91,68.91
02/01/2013,20:00,[19:45-20:00[,S,F,F,P,P,68.91,68.91
02/01/2013,20:15,[20:00-20:15[,S,F,F,P,P,70.33,70.33
02/01/2013,20:30,[20:15-20:30[,S,F,F,P,P,70.33,70.33
02/01/2013,20:45,[20:30-20:45[,S,F,F,C,P,70.33,70.33
02/01/2013,21:00,[20:45-21:00[,S,F,F,C,P,70.33,70.33
02/01/2013,21:15,[21:00-21:15[,S,F,F,C,C,58.10,63.33
02/01/2013,21:30,[21:15-21:30[,S,F,F,C,C,58.10,63.33
02/01/2013,21:45,[21:30-21:45[,S,F,F,C,C,58.10,63.33
02/01/2013,22:00,[21:45-22:00[,S,F,F,C,C,58.10,63.33
02/01/2013,22:15,[22:00-22:15[,S,V,F,V,C,48.01,48.01
02/01/2013,22:30,[22:15-22:30[,S,V,F,V,C,48.01,48.01
02/01/2013,22:45,[22:30-22:45[,S,V,F,V,C,48.01,48.01
02/01/2013,23:00,[22:45-23:00[,S,V,F,V,C,48.01,48.01
02/01/2013,23:15,[23:00-23:15[,S,V,F,V,C,47.46,47.46
02/01/2013,23:30,[23:15-23:30[,S,V,F,V,C,47.46,47.46
02/01/2013,23:45,[23:30-23:45[,S,V,F,V,C,47.46,47.46
02/01/2013,23:59,[23:45-00:00[,S,V,F,V,C,47.46,47.46
03/01/2013,00:15,[00:00-00:15[,S,V,V,V,V,34.40,34.40
03/01/2013,00:30,[00:15-00:30[,S,V,V,V,V,34.40,34.40
03/01/2013,00:45,[00:30-00:45[,S,V,V,V,V,34.40,34.40
03/01/2013,01:00,[00:45-01:00[,S,V,V,V,V,34.40,34.40
03/01/2013,01:15,[01:00-01:15[,S,V,V,V,V,28.10,28.10
03/01/2013,01:30,[01:15-01:30[,S,V,V,V,V,28.10,28.10
03/01/2013,01:45,[01:30-01:45[,S,V,V,V,V,28.10,28.10
03/01/2013,02:00,[01:45-02:00[,S,V,V,V,V,28.10,28.10
03/01/2013,02:15,[02:00-02:15[,S,V,V,V,V,25.00,25.00
03/01/2013,02:30,[02:15-02:30[,S,V,V,V,V,25.00,25.00
03/01/2013,02:45,[02:30-02:45[,S,V,V,V,V,25.00,25.00
03/01/2013,03:00,[02:45-03:00[,S,V,V,V,V,25.00,25.00
03/01/2013,03:15,[03:00-03:15[,S,V,V,V,V,23.90,23.90
03/01/2013,03:30,[03:15-03:30[,S,V,V,V,V,23.90,23.90
03/01/2013,03:45,[03:30-03:45[,S,V,V,V,V,23.90,23.90
03/01/2013,04:00,[03:45-04:00[,S,V,V,V,V,23.90,23.90
03/01/2013,04:15,[04:00-04:15[,S,V,V,V,V,26.10,26.10
03/01/2013,04:30,[04:15-04:30[,S,V,V,V,V,26.10,26.10
03/01/2013,04:45,[04:30-04:45[,S,V,V,V,V,26.10,26.10
03/01/2013,05:00,[04:45-05:00[,S,V,V,V,V,26.10,26.10
03/01/2013,05:15,[05:00-05:15[,S,V,V,V,V,35.00,35.00
03/01/2013,05:30,[05:15-05:30[,S,V,V,V,V,35.00,35.00
03/01/2013,05:45,[05:30-05:45[,S,V,V,V,V,35.00,35.00
03/01/2013,06:00,[05:45-06:00[,S,V,V,V,V,35.00,35.00
03/01/2013,06:15,[06:00-06:15[,S,V,V,V,V,49.69,50.01
03/01/2013,06:30,[06:15-06:30[,S,V,V,V,V,49.69,50.01
03/01/2013,06:45,[06:30-06:45[,S,V,V,V,V,49.69,50.01
03/01/2013,07:00,[06:45-07:00[,S,V,V,V,V,49.69,50.01
03/01/2013,07:15,[07:00-07:15[,S,V,F,V,C,39.06,50.69
03/01/2013,07:30,[07:15-07:30[,S,V,F,V,C,39.06,50.69
03/01/2013,07:45,[07:30-07:45[,S,V,F,V,C,39.06,50.69
03/01/2013,08:00,[07:45-08:00[,S,V,F,V,C,39.06,50.69
03/01/2013,08:15,[08:00-08:15[,S,F,F,C,C,55.69,56.07
03/01/2013,08:30,[08:15-08:30[,S,F,F,C,C,55.69,56.07
03/01/2013,08:45,[08:30-08:45[,S,F,F,C,C,55.69,56.07
03/01/2013,09:00,[08:45-09:00[,S,F,F,C,C,55.69,56.07
03/01/2013,09:15,[09:00-09:15[,S,F,F,P,C,56.38,56.38
03/01/2013,09:30,[09:15-09:30[,S,F,F,P,C,56.38,56.38
03/01/2013,09:45,[09:30-09:45[,S,F,F,P,P,56.38,56.38
03/01/2013,10:00,[09:45-10:00[,S,F,F,P,P,56.38,56.38
03/01/2013,10:15,[10:00-10:15[,S,F,F,P,P,57.69,57.69
03/01/2013,10:30,[10:15-10:30[,S,F,F,P,P,57.69,57.69
03/01/2013,10:45,[10:30-10:45[,S,F,F,C,P,57.69,57.69
03/01/2013,11:00,[10:45-11:00[,S,F,F,C,P,57.69,57.69
03/01/2013,11:15,[11:00-11:15[,S,F,F,C,P,59.95,59.95
03/01/2013,11:30,[11:15-11:30[,S,F,F,C,P,59.95,59.95
03/01/2013,11:45,[11:30-11:45[,S,F,F,C,P,59.95,59.95
03/01/2013,12:00,[11:45-12:00[,S,F,F,C,P,59.95,59.95
03/01/2013,12:15,[12:00-12:15[,S,F,F,C,C,60.10,60.10
03/01/2013,12:30,[12:15-12:30[,S,F,F,C,C,60.10,60.10
03/01/2013,12:45,[12:30-12:45[,S,F,F,C,C,60.10,60.10
03/01/2013,13:00,[12:45-13:00[,S,F,F,C,C,60.10,60.10
03/01/2013,13:15,[13:00-13:15[,S,F,F,C,C,60.01,60.01
03/01/2013,13:30,[13:15-13:30[,S,F,F,C,C,60.01,60.01
03/01/2013,13:45,[13:30-13:45[,S,F,F,C,C,60.01,60.01
03/01/2013,14:00,[13:45-14:00[,S,F,F,C,C,60.01,60.01
03/01/2013,14:15,[14:00-14:15[,S,F,F,C,C,58.01,58.01
03/01/2013,14:30,[14:15-14:30[,S,F,F,C,C,58.01,58.01
03/01/2013,14:45,[14:30-14:45[,S,F,F,C,C,58.01,58.01
03/01/2013,15:00,[14:45-15:00[,S,F,F,C,C,58.01,58.01
03/01/2013,15:15,[15:00-15:15[,S,F,F,C,C,60.00,60.00
03/01/2013,15:30,[15:15-15:30[,S,F,F,C,C,60.00,60.00
03/01/2013,15:45,[15:30-15:45[,S,F,F,C,C,60.00,60.00
03/01/2013,16:00,[15:45-16:00[,S,F,F,C,C,60.00,60.00
03/01/2013,16:15,[16:00-16:15[,S,F,F,C,C,64.93,64.93
03/01/2013,16:30,[16:15-16:30[,S,F,F,C,C,64.93,64.93
03/01/2013,16:45,[16:30-16:45[,S,F,F,C,C,64.93,64.93
03/01/2013,17:00,[16:45-17:00[,S,F,F,C,C,64.93,64.93
03/01/2013,17:15,[17:00-17:15[,S,F,F,C,C,66.10,74.99
03/01/2013,17:30,[17:15-17:30[,S,F,F,C,C,66.10,74.99
03/01/2013,17:45,[17:30-17:45[,S,F,F,C,C,66.10,74.99
03/01/2013,18:00,[17:45-18:00[,S,F,F,C,C,66.10,74.99
03/01/2013,18:15,[18:00-18:15[,S,F,F,P,C,68.69,78.04
03/01/2013,18:30,[18:15-18:30[,S,F,F,P,C,68.69,78.04
03/01/2013,18:45,[18:30-18:45[,S,F,F,P,P,68.69,78.04
03/01/2013,19:00,[18:45-19:00[,S,F,F,P,P,68.69,78.04
03/01/2013,19:15,[19:00-19:15[,S,F,F,P,P,66.69,78.04
03/01/2013,19:30,[19:15-19:30[,S,F,F,P,P,66.69,78.04
03/01/2013,19:45,[19:30-19:45[,S,F,F,P,P,66.69,78.04
03/01/2013,20:00,[19:45-20:00[,S,F,F,P,P,66.69,78.04
03/01/2013,20:15,[20:00-20:15[,S,F,F,P,P,65.10,84.96
03/01/2013,20:30,[20:15-20:30[,S,F,F,P,P,65.10,84.96
03/01/2013,20:45,[20:30-20:45[,S,F,F,C,P,65.10,84.96
03/01/2013,21:00,[20:45-21:00[,S,F,F,C,P,65.10,84.96
03/01/2013,21:15,[21:00-21:15[,S,F,F,C,C,63.69,76.07
03/01/2013,21:30,[21:15-21:30[,S,F,F,C,C,63.69,76.07
03/01/2013,21:45,[21:30-21:45[,S,F,F,C,C,63.69,76.07
03/01/2013,22:00,[21:45-22:00[,S,F,F,C,C,63.69,76.07
03/01/2013,22:15,[22:00-22:15[,S,V,F,V,C,64.10,64.60
03/01/2013,22:30,[22:15-22:30[,S,V,F,V,C,64.10,64.60
03/01/2013,22:45,[22:30-22:45[,S,V,F,V,C,64.10,64.60
03/01/2013,23:00,[22:45-23:00[,S,V,F,V,C,64.10,64.60
03/01/2013,23:15,[23:00-23:15[,S,V,F,V,C,61.60,61.60
03/01/2013,23:30,[23:15-23:30[,S,V,F,V,C,61.60,61.60
03/01/2013,23:45,[23:30-23:45[,S,V,F,V,C,61.60,61.60
03/01/2013,23:59,[23:45-00:00[,S,V,F,V,C,61.60,61.60
04/01/2013,00:15,[00:00-00:15[,S,V,V,V,V,56.13,56.13
04/01/2013,00:30,[00:15-00:30[,S,V,V,V,V,56.13,56.13
04/01/2013,00:45,[00:30-00:45[,S,V,V,V,V,56.13,56.13
04/01/2013,01:00,[00:45-01:00[,S,V,V,V,V,56.13,56.13
04/01/2013,01:15,[01:00-01:15[,S,V,V,V,V,49.54,49.54
04/01/2013,01:30,[01:15-01:30[,S,V,V,V,V,49.54,49.54
04/01/2013,01:45,[01:30-01:45[,S,V,V,V,V,49.54,49.54
04/01/2013,02:00,[01:45-02:00[,S,V,V,V,V,49.54,49.54
04/01/2013,02:15,[02:00-02:15[,S,V,V,V,V,47.06,47.06
04/01/2013,02:30,[02:15-02:30[,S,V,V,V,V,47.06,47.06
04/01/2013,02:45,[02:30-02:45[,S,V,V,V,V,47.06,47.06
04/01/2013,03:00,[02:45-03:00[,S,V,V,V,V,47.06,47.06
04/01/2013,03:15,[03:00-03:15[,S,V,V,V,V,47.00,47.00
04/01/2013,03:30,[03:15-03:30[,S,V,V,V,V,47.00,47.00
04/01/2013,03:45,[03:30-03:45[,S,V,V,V,V,47.00,47.00
04/01/2013,04:00,[03:45-04:00[,S,V,V,V,V,47.00,47.00
04/01/2013,04:15,[04:00-04:15[,S,V,V,V,V,47.13,47.13
04/01/2013,04:30,[04:15-04:30[,S,V,V,V,V,47.13,47.13
04/01/2013,04:45,[04:30-04:45[,S,V,V,V,V,47.13,47.13
04/01/2013,05:00,[04:45-05:00[,S,V,V,V,V,47.13,47.13
04/01/2013,05:15,[05:00-05:15[,S,V,V,V,V,49.70,49.70
04/01/2013,05:30,[05:15-05:30[,S,V,V,V,V,49.70,49.70
04/01/2013,05:45,[05:30-05:45[,S,V,V,V,V,49.70,49.70
04/01/2013,06:00,[05:45-06:00[,S,V,V,V,V,49.70,49.70
04/01/2013,06:15,[06:00-06:15[,S,V,V,V,V,60.00,64.60
04/01/2013,06:30,[06:15-06:30[,S,V,V,V,V,60.00,64.60
04/01/2013,06:45,[06:30-06:45[,S,V,V,V,V,60.00,64.60
04/01/2013,07:00,[06:45-07:00[,S,V,V,V,V,60.00,64.60
04/01/2013,07:15,[07:00-07:15[,S,V,F,V,C,59.60,59.60
04/01/2013,07:30,[07:15-07:30[,S,V,F,V,C,59.60,59.60
04/01/2013,07:45,[07:30-07:45[,S,V,F,V,C,59.60,59.60
04/01/2013,08:00,[07:45-08:00[,S,V,F,V,C,59.60,59.60
04/01/2013,08:15,[08:00-08:15[,S,F,F,C,C,61.60,63.34
04/01/2013,08:30,[08:15-08:30[,S,F,F,C,C,61.60,63.34
04/01/2013,08:45,[08:30-08:45[,S,F,F,C,C,61.60,63.34
04/01/2013,09:00,[08:45-09:00[,S,F,F,C,C,61.60,63.34
04/01/2013,09:15,[09:00-09:15[,S,F,F,P,C,63.00,63.00
04/01/2013,09:30,[09:15-09:30[,S,F,F,P,C,63.00,63.00
04/01/2013,09:45,[09:30-09:45[,S,F,F,P,P,63.00,63.00
04/01/2013,10:00,[09:45-10:00[,S,F,F,P,P,63.00,63.00
04/01/2013,10:15,[10:00-10:15[,S,F,F,P,P,62.01,62.01
04/01/2013,10:30,[10:15-10:30[,S,F,F,P,P,62.01,62.01
04/01/2013,10:45,[10:30-10:45[,S,F,F,C,P,62.01,62.01
04/01/2013,11:00,[10:45-11:00[,S,F,F,C,P,62.01,62.01
04/01/2013,11:15,[11:00-11:15[,S,F,F,C,P,63.34,63.34
04/01/2013,11:30,[11:15-11:30[,S,F,F,C,P,63.34,63.34
04/01/2013,11:45,[11:30-11:45[,S,F,F,C,P,63.34,63.34
04/01/2013,12:00,[11:45-12:00[,S,F,F,C,P,63.34,63.34
04/01/2013,12:15,[12:00-12:15[,S,F,F,C,C,64.60,64.60
04/01/2013,12:30,[12:15-12:30[,S,F,F,C,C,64.60,64.60
04/01/2013,12:45,[12:30-12:45[,S,F,F,C,C,64.60,64.60
04/01/2013,13:00,[12:45-13:00[,S,F,F,C,C,64.60,64.60
04/01/2013,13:15,[13:00-13:15[,S,F,F,C,C,63.22,63.22
04/01/2013,13:30,[13:15-13:30[,S,F,F,C,C,63.22,63.22
04/01/2013,13:45,[13:30-13:45[,S,F,F,C,C,63.22,63.22
04/01/2013,14:00,[13:45-14:00[,S,F,F,C,C,63.22,63.22
04/01/2013,14:15,[14:00-14:15[,S,F,F,C,C,60.01,60.01
04/01/2013,14:30,[14:15-14:30[,S,F,F,C,C,60.01,60.01
04/01/2013,14:45,[14:30-14:45[,S,F,F,C,C,60.01,60.01
04/01/2013,15:00,[14:45-15:00[,S,F,F,C,C,60.01,60.01
04/01/2013,15:15,[15:00-15:15[,S,F,F,C,C,59.83,59.83
04/01/2013,15:30,[15:15-15:30[,S,F,F,C,C,59.83,59.83
04/01/2013,15:45,[15:30-15:45[,S,F,F,C,C,59.83,59.83
04/01/2013,16:00,[15:45-16:00[,S,F,F,C,C,59.83,59.83
04/01/2013,16:15,[16:00-16:15[,S,F,F,C,C,62.10,62.10
04/01/2013,16:30,[16:15-16:30[,S,F,F,C,C,62.10,62.10
04/01/2013,16:45,[16:30-16:45[,S,F,F,C,C,62.10,62.10
04/01/2013,17:00,[16:45-17:00[,S,F,F,C,C,62.10,62.10
